PCODE,DATE,G_ID,power_barrel,contact_barrel,clutch_barrel
62864,20190327,0,0.0,1.0,0.0
62864,20190328,0,0.0,0.0,0.0
62864,20190329,0,0.0,1.0,0.0
62864,20190330,0,0.0,1.0,0.0
62864,20190402,0,0.0,0.0,0.0
62864,20190404,0,0.0,1.0,0.0
62864,20190406,0,0.0,0.0,0.0
62864,20190410,0,0.0,1.0,0.0
62864,20190413,0,0.0,0.0,0.0
62864,20190418,0,0.0,1.0,0.0
62864,20190420,0,0.0,1.0,0.0
62864,20190423,0,0.0,1.0,0.0
62864,20190501,0,0.0,0.0,0.0
62864,20190504,0,0.0,0.0,0.0
62864,20190702,0,0.0,0.0,0.0
62864,20190703,0,0.0,0.0,0.0
62864,20190704,0,0.0,1.0,0.0
62864,20190706,0,0.0,0.0,0.0
62864,20190713,0,0.0,1.0,0.0
62864,20190727,0,0.0,0.0,0.0
62864,20190806,0,0.0,0.0,0.0
62864,20190807,0,0.0,0.0,0.0
62864,20190808,0,0.0,0.0,0.0
62864,20190809,0,0.0,0.0,0.0
62864,20190811,0,0.0,0.0,0.0
62864,20190814,0,0.0,0.0,0.0
62864,20190815,0,0.0,0.0,0.0
62864,20190817,0,0.0,0.0,0.0
62864,20190820,0,0.0,0.0,0.0
62864,20190821,0,0.0,0.0,0.0
62864,20190827,0,0.0,1.0,0.0
62864,20190828,0,0.0,0.0,0.0
62864,20190829,0,0.0,0.0,0.0
62864,20200713,0,0.0,1.0,0.0
62864,20200714,0,0.0,1.0,0.0
62864,20200715,0,0.0,0.0,0.0
62864,20200716,0,0.0,0.0,0.0
62864,20200718,0,0.0,1.0,0.0
62864,20200719,0,0.0,1.0,0.0
62864,20200722,0,0.0,0.0,0.0
62864,20200725,0,0.0,0.0,0.0
62864,20200726,0,0.0,1.0,0.0
62864,20200730,0,0.0,1.0,0.0
62864,20200801,0,0.0,0.0,0.0
62864,20200802,0,0.0,0.0,0.0
62864,20200805,0,0.0,1.0,0.0
62864,20200808,0,0.0,0.0,0.0
62864,20200811,0,1.0,0.0,0.0
62864,20200812,0,0.0,0.0,0.0
62864,20200813,0,0.0,0.0,0.0
62864,20200815,0,0.0,0.0,0.0
62864,20200816,0,0.0,2.0,0.0
62864,20200818,0,0.0,1.0,0.0
62864,20200819,0,0.0,1.0,0.0
62864,20200820,0,0.0,0.0,0.0
62864,20200821,0,0.0,0.0,0.0
62864,20200822,0,1.0,0.0,0.0
62864,20200823,0,0.0,0.0,0.0
62864,20200825,0,1.0,0.0,0.0
62864,20200827,0,0.0,0.0,0.0
62864,20200828,0,0.0,0.0,0.0
62864,20200830,1,0.0,0.0,0.0
62864,20200903,0,1.0,1.0,1.0
62864,20200904,2,0.0,0.0,0.0
62864,20200905,0,0.0,0.0,0.0
62864,20200906,0,0.0,1.0,0.0
62864,20200908,0,0.0,1.0,0.0
62864,20200910,0,0.0,0.0,0.0
62864,20200912,0,0.0,0.0,0.0
62864,20200915,0,0.0,0.0,0.0
62864,20200916,0,0.0,1.0,0.0
62864,20200918,0,1.0,0.0,0.0
62864,20200920,0,0.0,0.0,0.0
62864,20200922,0,0.0,0.0,0.0
62864,20200923,0,0.0,0.0,0.0
62864,20200924,0,0.0,0.0,0.0
62864,20200925,0,0.0,1.0,0.0
62864,20200927,0,0.0,0.0,0.0
62864,20200929,0,0.0,0.0,0.0
62864,20201001,0,0.0,0.0,0.0
62864,20201003,0,0.0,2.0,0.0
62864,20201004,0,0.0,1.0,0.0
62864,20201006,0,0.0,1.0,0.0
62864,20201007,1,0.0,0.0,0.0
62864,20201007,2,0.0,0.0,0.0
62864,20201009,0,0.0,0.0,0.0
62864,20201010,0,0.0,0.0,0.0
62864,20201011,0,0.0,1.0,0.0
62864,20201013,0,0.0,0.0,0.0
62864,20201014,0,0.0,0.0,0.0
62864,20201015,0,0.0,0.0,0.0
62864,20201017,0,0.0,0.0,0.0
62864,20201018,0,0.0,0.0,0.0
62864,20201020,0,0.0,0.0,0.0
62864,20201022,0,0.0,0.0,0.0
62864,20201024,0,0.0,1.0,0.0
62864,20201027,0,0.0,0.0,0.0
62864,20201028,0,0.0,1.0,0.0
62864,20201030,0,0.0,1.0,0.0
62864,20210404,0,0.0,1.0,0.0
62864,20210406,0,0.0,0.0,0.0
62864,20210407,0,0.0,1.0,0.0
62864,20210409,0,0.0,0.0,0.0
62864,20210410,0,0.0,0.0,0.0
62864,20210411,0,0.0,0.0,0.0
62864,20210414,0,0.0,0.0,0.0
62864,20210416,0,0.0,0.0,0.0
62864,20210418,0,0.0,0.0,0.0
62864,20210421,0,0.0,0.0,0.0
62864,20210422,0,0.0,0.0,0.0
62864,20210424,0,0.0,1.0,0.0
62864,20210428,0,0.0,0.0,0.0
62864,20210430,0,0.0,0.0,0.0
62864,20210502,0,0.0,1.0,0.0
62864,20210506,0,1.0,0.0,0.0
62864,20210508,0,0.0,0.0,0.0
62864,20210509,1,0.0,0.0,0.0
62864,20210511,0,1.0,1.0,0.0
62864,20210513,0,0.0,0.0,0.0
62864,20210514,0,0.0,0.0,0.0
62864,20210515,0,0.0,1.0,0.0
62864,20210518,0,0.0,0.0,0.0
62864,20210521,0,0.0,1.0,0.0
62864,20210523,0,0.0,0.0,0.0
62864,20210527,0,0.0,0.0,0.0
62864,20210529,0,0.0,0.0,0.0
62864,20210530,0,0.0,0.0,0.0
62864,20210604,0,0.0,0.0,0.0
62864,20210609,0,0.0,0.0,0.0
62864,20210610,0,0.0,0.0,0.0
62864,20210613,2,0.0,0.0,0.0
62864,20210616,1,0.0,0.0,0.0
62864,20210619,0,0.0,0.0,0.0
62864,20210620,0,0.0,0.0,0.0
62864,20210622,0,0.0,0.0,0.0
62864,20210624,0,0.0,2.0,0.0
62864,20210627,0,0.0,0.0,0.0
62864,20210629,0,0.0,1.0,0.0
62864,20210704,0,0.0,0.0,0.0
62864,20210707,0,0.0,0.0,0.0
62884,20180325,0,0.0,0.0,0.0
62884,20180327,0,0.0,2.0,0.0
62884,20180328,0,0.0,0.0,0.0
62884,20180329,0,0.0,0.0,0.0
62884,20180331,0,0.0,0.0,0.0
62884,20180401,0,1.0,1.0,0.0
62884,20180403,0,1.0,0.0,0.0
62884,20180404,0,0.0,0.0,0.0
62884,20180407,0,0.0,1.0,0.0
62884,20180408,0,0.0,2.0,0.0
62884,20180410,0,1.0,0.0,0.0
62884,20180411,0,1.0,0.0,0.0
62884,20180412,0,1.0,0.0,0.0
62884,20180413,0,1.0,1.0,0.0
62884,20180414,0,0.0,0.0,0.0
62884,20180415,0,0.0,0.0,0.0
62884,20180417,0,1.0,0.0,1.0
62884,20180420,0,0.0,0.0,0.0
62884,20180428,0,0.0,0.0,0.0
62884,20180501,0,0.0,1.0,0.0
62884,20180515,0,0.0,0.0,0.0
62884,20180520,0,0.0,0.0,0.0
62884,20180530,0,1.0,0.0,1.0
62884,20180607,0,0.0,0.0,0.0
62884,20180609,0,0.0,0.0,0.0
62884,20180615,0,1.0,0.0,0.0
62884,20180616,0,1.0,0.0,0.0
62884,20180617,0,0.0,0.0,0.0
62884,20180619,0,0.0,0.0,0.0
62884,20180621,0,0.0,0.0,0.0
62884,20180622,0,0.0,1.0,0.0
62884,20180623,0,0.0,1.0,0.0
62884,20180624,0,0.0,1.0,0.0
62884,20180629,0,1.0,0.0,0.0
62884,20180704,0,0.0,0.0,0.0
62884,20180705,0,0.0,0.0,0.0
62884,20180707,0,0.0,1.0,0.0
62884,20180711,0,0.0,0.0,0.0
62884,20180712,0,0.0,0.0,0.0
62884,20180718,0,0.0,0.0,0.0
62884,20180720,0,0.0,0.0,0.0
62884,20180721,0,0.0,1.0,0.0
62884,20180724,0,1.0,0.0,0.0
62884,20180725,0,0.0,0.0,0.0
62884,20180726,0,0.0,0.0,0.0
62884,20180727,0,1.0,1.0,0.0
62884,20180728,0,0.0,0.0,0.0
62884,20180729,0,0.0,2.0,0.0
62884,20180731,0,0.0,0.0,0.0
62884,20180801,0,0.0,1.0,0.0
62884,20180802,0,0.0,0.0,0.0
62884,20180807,0,0.0,1.0,0.0
62884,20180808,0,2.0,1.0,0.0
62884,20180809,0,0.0,0.0,0.0
62884,20180810,0,1.0,1.0,0.0
62884,20180811,0,0.0,0.0,0.0
62884,20180812,0,0.0,0.0,0.0
62884,20180814,0,0.0,0.0,0.0
62884,20180815,0,0.0,2.0,0.0
62884,20180816,0,1.0,1.0,0.0
62884,20180904,0,0.0,0.0,0.0
62884,20180905,0,0.0,0.0,0.0
62884,20180909,0,0.0,1.0,0.0
62884,20180911,0,0.0,0.0,0.0
62884,20180912,0,0.0,0.0,0.0
62884,20180920,0,0.0,0.0,0.0
62884,20180922,0,0.0,0.0,0.0
62884,20180923,0,0.0,0.0,0.0
62884,20180925,0,0.0,0.0,0.0
62884,20180930,0,1.0,0.0,0.0
62884,20181004,0,0.0,0.0,0.0
62884,20181009,0,0.0,0.0,0.0
62884,20181011,0,1.0,0.0,0.0
62884,20190323,0,0.0,1.0,0.0
62884,20190326,0,1.0,1.0,0.0
62884,20190327,0,0.0,0.0,0.0
62884,20190328,0,0.0,0.0,0.0
62884,20190329,0,0.0,0.0,0.0
62884,20190402,0,0.0,0.0,0.0
62884,20190403,0,1.0,0.0,0.0
62884,20190410,0,0.0,0.0,0.0
62884,20190413,0,0.0,0.0,0.0
62884,20190414,0,0.0,0.0,0.0
62884,20190416,0,0.0,0.0,0.0
62884,20190417,0,0.0,0.0,0.0
62884,20190428,0,0.0,0.0,0.0
62884,20190508,0,0.0,0.0,0.0
62884,20190509,0,0.0,1.0,0.0
62884,20190510,0,0.0,1.0,0.0
62884,20190511,0,0.0,0.0,0.0
62884,20190514,0,0.0,0.0,0.0
62884,20190516,0,0.0,1.0,0.0
62884,20190517,0,0.0,1.0,0.0
62884,20190518,0,1.0,0.0,0.0
62884,20190521,0,0.0,1.0,0.0
62884,20190522,0,0.0,0.0,0.0
62884,20190627,0,0.0,0.0,0.0
62884,20190628,0,0.0,0.0,0.0
62884,20190630,0,0.0,1.0,0.0
62884,20190702,0,0.0,0.0,0.0
62884,20190703,0,0.0,0.0,0.0
62884,20190704,0,0.0,2.0,0.0
62884,20190705,0,0.0,0.0,0.0
62884,20190706,0,0.0,2.0,0.0
62884,20190707,0,0.0,1.0,0.0
62884,20190711,0,0.0,1.0,0.0
62884,20190809,0,0.0,0.0,0.0
62884,20190810,0,0.0,1.0,0.0
62884,20190811,0,0.0,1.0,0.0
62884,20190815,0,1.0,0.0,0.0
62884,20190817,0,0.0,1.0,0.0
62884,20190818,0,0.0,1.0,0.0
62884,20190820,0,1.0,0.0,0.0
62884,20190821,0,0.0,0.0,0.0
62884,20190823,0,0.0,0.0,0.0
62884,20190927,0,0.0,0.0,0.0
62884,20190928,0,0.0,1.0,0.0
62884,20200507,0,0.0,0.0,0.0
62884,20200524,0,0.0,0.0,0.0
62884,20200604,0,0.0,0.0,0.0
62884,20200605,0,0.0,1.0,0.0
62884,20200606,0,1.0,0.0,0.0
62884,20200607,0,0.0,0.0,0.0
62884,20200609,0,0.0,0.0,0.0
62884,20200611,1,0.0,1.0,0.0
62884,20200611,2,0.0,0.0,0.0
62884,20200613,0,0.0,0.0,0.0
62884,20200728,0,0.0,0.0,0.0
62884,20200808,0,0.0,0.0,0.0
62884,20200811,0,0.0,0.0,0.0
62884,20200812,0,0.0,2.0,0.0
62884,20200813,0,0.0,2.0,0.0
62884,20200818,0,0.0,1.0,0.0
62884,20200819,0,1.0,0.0,0.0
62884,20200820,0,0.0,0.0,0.0
62884,20200821,0,0.0,2.0,0.0
62884,20200822,0,1.0,0.0,0.0
62884,20200823,0,0.0,1.0,0.0
62884,20200825,0,0.0,0.0,0.0
62884,20200826,0,0.0,0.0,0.0
62884,20200827,0,0.0,1.0,0.0
62884,20200828,0,0.0,0.0,0.0
62884,20200829,0,0.0,0.0,0.0
62884,20200830,0,0.0,0.0,0.0
62884,20200901,0,0.0,1.0,0.0
62884,20200903,0,0.0,0.0,0.0
62884,20200904,1,0.0,0.0,0.0
62884,20200904,2,0.0,0.0,0.0
62884,20200905,0,0.0,1.0,0.0
62884,20200906,0,0.0,0.0,0.0
62884,20200908,0,1.0,0.0,0.0
62884,20200909,0,0.0,0.0,0.0
62884,20200910,0,0.0,0.0,0.0
62884,20200911,0,0.0,0.0,0.0
62884,20200912,0,0.0,0.0,0.0
62884,20200913,0,1.0,0.0,1.0
62884,20200915,0,1.0,1.0,1.0
62884,20210514,0,1.0,1.0,0.0
62884,20210517,0,0.0,0.0,0.0
62884,20210518,0,0.0,1.0,0.0
62884,20210519,0,0.0,0.0,0.0
62884,20210521,0,0.0,0.0,0.0
62893,20180421,0,0.0,0.0,0.0
62893,20180429,0,0.0,0.0,0.0
62893,20180518,0,1.0,0.0,0.0
62893,20180519,0,0.0,0.0,0.0
62893,20180520,0,1.0,0.0,0.0
62893,20180522,0,0.0,0.0,0.0
62893,20180523,0,0.0,0.0,0.0
62893,20180525,0,0.0,0.0,0.0
62893,20180526,0,0.0,1.0,0.0
62893,20180527,0,1.0,0.0,0.0
62893,20180529,0,0.0,1.0,0.0
62893,20180602,0,0.0,0.0,0.0
62893,20180603,0,0.0,0.0,0.0
62893,20180606,0,0.0,0.0,0.0
62893,20180608,0,0.0,0.0,0.0
62893,20180609,0,0.0,1.0,0.0
62893,20180612,0,0.0,0.0,0.0
62893,20180613,0,0.0,0.0,0.0
62893,20180630,0,0.0,0.0,0.0
62893,20180705,0,0.0,0.0,0.0
62893,20180706,0,0.0,0.0,0.0
62893,20180707,0,0.0,1.0,0.0
62893,20180725,0,0.0,0.0,0.0
62893,20180904,0,0.0,0.0,0.0
62893,20180905,0,0.0,0.0,0.0
62893,20181013,0,0.0,0.0,0.0
62893,20190510,0,0.0,0.0,0.0
62893,20200621,0,0.0,0.0,0.0
62893,20200923,0,0.0,0.0,0.0
62893,20201031,0,0.0,0.0,0.0
62893,20210430,0,0.0,0.0,0.0
62893,20210513,0,0.0,0.0,0.0
62895,20180324,0,0.0,0.0,0.0
62895,20180325,0,1.0,0.0,0.0
62895,20180327,0,1.0,0.0,1.0
62895,20180328,0,0.0,2.0,0.0
62895,20180329,0,0.0,0.0,0.0
62895,20180330,0,1.0,0.0,0.0
62895,20180331,0,0.0,0.0,0.0
62895,20180407,0,1.0,0.0,1.0
62895,20180408,0,0.0,0.0,0.0
62895,20180410,0,0.0,0.0,0.0
62895,20180411,0,1.0,1.0,0.0
62895,20180412,0,0.0,0.0,0.0
62895,20180415,0,0.0,3.0,0.0
62895,20180417,0,0.0,1.0,0.0
62895,20180418,0,1.0,0.0,1.0
62895,20180419,0,0.0,0.0,0.0
62895,20180420,0,1.0,1.0,0.0
62895,20180421,0,0.0,0.0,0.0
62895,20180422,0,0.0,0.0,0.0
62895,20180424,0,1.0,0.0,0.0
62895,20180425,0,1.0,0.0,0.0
62895,20180426,0,0.0,0.0,0.0
62895,20180427,0,2.0,0.0,2.0
62895,20180428,0,0.0,0.0,0.0
62895,20180501,0,1.0,0.0,0.0
62895,20180502,0,0.0,0.0,0.0
62895,20180503,0,0.0,0.0,0.0
62895,20180504,0,0.0,0.0,0.0
62895,20180505,0,0.0,0.0,0.0
62895,20180509,0,0.0,0.0,0.0
62895,20180510,0,0.0,0.0,0.0
62895,20180511,0,1.0,0.0,0.0
62895,20180513,0,1.0,0.0,0.0
62895,20180515,0,1.0,0.0,0.0
62895,20180516,0,0.0,0.0,0.0
62895,20180518,0,1.0,0.0,0.0
62895,20180519,0,0.0,0.0,0.0
62895,20180522,0,0.0,1.0,0.0
62895,20180523,0,3.0,0.0,3.0
62895,20180524,0,1.0,0.0,1.0
62895,20180525,0,0.0,2.0,0.0
62895,20180526,0,0.0,0.0,0.0
62895,20180527,0,0.0,0.0,0.0
62895,20180530,0,0.0,0.0,0.0
62895,20180531,0,0.0,1.0,0.0
62895,20180601,0,0.0,0.0,0.0
62895,20180602,0,1.0,0.0,1.0
62895,20180603,0,0.0,0.0,0.0
62895,20180605,0,1.0,0.0,0.0
62895,20180608,0,0.0,0.0,0.0
62895,20180609,0,0.0,1.0,0.0
62895,20180610,0,0.0,0.0,0.0
62895,20180612,0,1.0,0.0,0.0
62895,20180614,0,1.0,0.0,1.0
62895,20180615,0,1.0,0.0,0.0
62895,20180616,0,0.0,1.0,0.0
62895,20180617,0,0.0,0.0,0.0
62895,20180619,0,1.0,0.0,1.0
62895,20180620,0,0.0,0.0,0.0
62895,20180621,0,0.0,1.0,0.0
62895,20180622,0,3.0,0.0,3.0
62895,20180623,0,1.0,0.0,1.0
62895,20180624,0,0.0,1.0,0.0
62895,20180629,0,1.0,0.0,0.0
62895,20180630,0,0.0,1.0,0.0
62895,20180703,0,0.0,0.0,0.0
62895,20180704,0,1.0,1.0,0.0
62895,20180705,0,0.0,0.0,0.0
62895,20180707,0,0.0,1.0,0.0
62895,20180708,0,0.0,0.0,0.0
62895,20180710,0,1.0,0.0,0.0
62895,20180711,0,2.0,0.0,0.0
62895,20180712,0,1.0,2.0,0.0
62895,20180717,0,0.0,1.0,0.0
62895,20180718,0,0.0,1.0,0.0
62895,20180719,0,0.0,1.0,0.0
62895,20180720,0,1.0,0.0,1.0
62895,20180721,0,0.0,0.0,0.0
62895,20180724,0,0.0,0.0,0.0
62895,20180725,0,1.0,1.0,0.0
62895,20180726,0,1.0,0.0,1.0
62895,20180727,0,0.0,0.0,0.0
62895,20180728,0,1.0,0.0,0.0
62895,20180729,0,0.0,0.0,0.0
62895,20180731,0,0.0,0.0,0.0
62895,20180801,0,2.0,0.0,2.0
62895,20180802,0,0.0,0.0,0.0
62895,20180804,0,0.0,0.0,0.0
62895,20180805,0,0.0,2.0,0.0
62895,20180807,0,0.0,0.0,0.0
62895,20180808,0,0.0,0.0,0.0
62895,20180810,0,2.0,0.0,1.0
62895,20180811,0,0.0,1.0,0.0
62895,20180812,0,0.0,0.0,0.0
62895,20180814,0,0.0,2.0,0.0
62895,20180815,0,0.0,0.0,0.0
62895,20180816,0,0.0,0.0,0.0
62895,20180904,0,0.0,1.0,0.0
62895,20180905,0,1.0,0.0,1.0
62895,20180908,0,1.0,0.0,0.0
62895,20180909,0,1.0,1.0,1.0
62895,20180911,0,0.0,0.0,0.0
62895,20180912,0,1.0,0.0,0.0
62895,20180916,0,2.0,0.0,1.0
62895,20180918,0,0.0,0.0,0.0
62895,20180919,0,3.0,0.0,1.0
62895,20180921,0,1.0,0.0,1.0
62895,20180922,0,1.0,1.0,1.0
62895,20180923,0,1.0,0.0,0.0
62895,20180925,0,1.0,0.0,0.0
62895,20180926,0,0.0,0.0,0.0
62895,20180927,0,0.0,0.0,0.0
62895,20180928,0,1.0,1.0,0.0
62895,20180929,0,2.0,0.0,1.0
62895,20180930,0,0.0,0.0,0.0
62895,20181002,0,0.0,2.0,0.0
62895,20181004,0,0.0,0.0,0.0
62895,20181006,1,0.0,0.0,0.0
62895,20181006,2,1.0,0.0,0.0
62895,20181009,0,0.0,1.0,0.0
62895,20181010,0,1.0,0.0,0.0
62895,20181011,0,0.0,0.0,0.0
62895,20181013,0,1.0,1.0,1.0
62895,20190323,0,1.0,0.0,0.0
62895,20190324,0,1.0,0.0,0.0
62895,20190326,0,2.0,0.0,0.0
62895,20190327,0,1.0,0.0,0.0
62895,20190328,0,0.0,1.0,0.0
62895,20190329,0,0.0,1.0,0.0
62895,20190330,0,0.0,0.0,0.0
62895,20190331,0,0.0,0.0,0.0
62895,20190413,0,0.0,1.0,0.0
62895,20190414,0,1.0,0.0,0.0
62895,20190416,0,1.0,1.0,0.0
62895,20190417,0,0.0,0.0,0.0
62895,20190418,0,1.0,0.0,1.0
62895,20190419,0,0.0,0.0,0.0
62895,20190420,0,0.0,1.0,0.0
62895,20190421,0,1.0,0.0,1.0
62895,20190424,0,0.0,0.0,0.0
62895,20190426,0,0.0,1.0,0.0
62895,20190427,0,0.0,0.0,0.0
62895,20190428,0,0.0,0.0,0.0
62895,20190430,0,0.0,0.0,0.0
62895,20190501,0,0.0,0.0,0.0
62895,20190503,0,0.0,1.0,0.0
62895,20190504,0,2.0,0.0,1.0
62895,20190507,0,0.0,0.0,0.0
62895,20190508,0,2.0,1.0,2.0
62895,20190509,0,0.0,0.0,0.0
62895,20190510,0,0.0,0.0,0.0
62895,20190511,0,0.0,1.0,0.0
62895,20190514,0,0.0,1.0,0.0
62895,20190515,0,0.0,0.0,0.0
62895,20190516,0,0.0,0.0,0.0
62895,20190517,0,0.0,0.0,0.0
62895,20190518,0,0.0,0.0,0.0
62895,20190521,0,0.0,0.0,0.0
62895,20190524,0,0.0,1.0,0.0
62895,20190525,0,0.0,2.0,0.0
62895,20190526,0,0.0,1.0,0.0
62895,20190528,0,0.0,0.0,0.0
62895,20190529,0,0.0,0.0,0.0
62895,20190530,0,1.0,0.0,0.0
62895,20190531,0,0.0,0.0,0.0
62895,20190601,0,0.0,0.0,0.0
62895,20190602,0,0.0,0.0,0.0
62895,20190605,0,0.0,0.0,0.0
62895,20190607,0,0.0,1.0,0.0
62895,20190608,0,1.0,0.0,0.0
62895,20190609,0,0.0,0.0,0.0
62895,20190611,0,0.0,1.0,0.0
62895,20190612,0,0.0,2.0,0.0
62895,20190613,0,0.0,1.0,0.0
62895,20190614,0,0.0,1.0,0.0
62895,20190615,0,1.0,1.0,0.0
62895,20190616,0,0.0,0.0,0.0
62895,20190619,0,1.0,1.0,0.0
62895,20190620,0,1.0,1.0,0.0
62895,20190621,0,2.0,0.0,0.0
62895,20190622,0,0.0,0.0,0.0
62895,20190623,0,0.0,0.0,0.0
62895,20190625,0,0.0,3.0,0.0
62895,20190626,0,0.0,0.0,0.0
62895,20190627,0,0.0,0.0,0.0
62895,20190628,0,0.0,0.0,0.0
62895,20190630,0,0.0,0.0,0.0
62895,20190702,0,0.0,0.0,0.0
62895,20190703,0,0.0,0.0,0.0
62895,20190704,0,1.0,0.0,1.0
62895,20190705,0,0.0,0.0,0.0
62895,20190706,0,1.0,1.0,0.0
62895,20190707,0,1.0,0.0,0.0
62895,20190709,0,0.0,0.0,0.0
62895,20190711,0,0.0,0.0,0.0
62895,20190712,0,0.0,1.0,0.0
62895,20190713,0,1.0,1.0,0.0
62895,20190714,0,0.0,0.0,0.0
62895,20190716,0,0.0,0.0,0.0
62895,20190718,0,0.0,0.0,0.0
62895,20190726,0,0.0,1.0,0.0
62895,20190728,0,0.0,2.0,0.0
62895,20190731,0,1.0,0.0,0.0
62895,20190801,0,1.0,0.0,0.0
62895,20190803,0,0.0,1.0,0.0
62895,20190804,0,0.0,0.0,0.0
62895,20190806,0,0.0,0.0,0.0
62895,20190807,0,0.0,1.0,0.0
62895,20190808,0,1.0,0.0,1.0
62895,20190809,0,0.0,0.0,0.0
62895,20190810,0,0.0,1.0,0.0
62895,20190811,0,0.0,0.0,0.0
62895,20190813,0,0.0,0.0,0.0
62895,20190815,0,0.0,1.0,0.0
62895,20190816,0,0.0,0.0,0.0
62895,20190817,0,0.0,1.0,0.0
62895,20190818,0,0.0,2.0,0.0
62895,20190820,0,0.0,1.0,0.0
62895,20190821,0,0.0,0.0,0.0
62895,20190822,0,1.0,0.0,0.0
62895,20190823,0,0.0,0.0,0.0
62895,20190824,0,0.0,0.0,0.0
62895,20190825,0,0.0,0.0,0.0
62895,20190827,0,0.0,1.0,0.0
62895,20190828,0,0.0,1.0,0.0
62895,20190829,0,0.0,0.0,0.0
62895,20190830,0,1.0,0.0,0.0
62895,20190831,0,0.0,0.0,0.0
62895,20190901,0,0.0,0.0,0.0
62895,20190908,0,0.0,0.0,0.0
62895,20190912,0,0.0,0.0,0.0
62895,20190913,0,0.0,0.0,0.0
62895,20190914,0,0.0,0.0,0.0
62895,20190919,2,0.0,0.0,0.0
62895,20190920,0,1.0,0.0,0.0
62895,20190924,0,0.0,0.0,0.0
62895,20190927,0,1.0,0.0,0.0
62895,20190930,0,0.0,0.0,0.0
62895,20200505,0,0.0,0.0,0.0
62895,20200506,0,2.0,0.0,1.0
62895,20200507,0,1.0,2.0,0.0
62895,20200508,0,2.0,0.0,0.0
62895,20200510,0,0.0,1.0,0.0
62895,20200512,0,2.0,0.0,1.0
62895,20200513,0,1.0,0.0,0.0
62895,20200514,0,1.0,0.0,0.0
62895,20200515,0,0.0,1.0,0.0
62895,20200516,0,1.0,0.0,1.0
62895,20200517,0,0.0,1.0,0.0
62895,20200519,0,0.0,1.0,0.0
62895,20200520,0,0.0,0.0,0.0
62895,20200521,0,1.0,1.0,1.0
62895,20200522,0,0.0,0.0,0.0
62895,20200523,0,0.0,1.0,0.0
62895,20200524,0,0.0,0.0,0.0
62895,20200714,0,0.0,0.0,0.0
62895,20200715,0,0.0,0.0,0.0
62895,20200716,0,1.0,0.0,1.0
62895,20200717,0,1.0,0.0,0.0
62895,20200718,0,0.0,1.0,0.0
62895,20200719,0,0.0,1.0,0.0
62895,20200721,0,1.0,0.0,1.0
62895,20200724,0,1.0,0.0,0.0
62895,20200726,0,0.0,2.0,0.0
62895,20200727,0,0.0,0.0,0.0
62895,20200728,0,1.0,1.0,0.0
62895,20200729,0,1.0,0.0,0.0
62895,20200730,0,2.0,0.0,0.0
62895,20200801,0,0.0,0.0,0.0
62895,20200804,0,0.0,0.0,0.0
62895,20200806,0,0.0,1.0,0.0
62895,20200807,0,0.0,1.0,0.0
62895,20200808,0,0.0,0.0,0.0
62895,20200811,0,0.0,0.0,0.0
62895,20200812,0,0.0,0.0,0.0
62895,20200813,0,0.0,1.0,0.0
62895,20200814,0,0.0,1.0,0.0
62895,20200815,0,0.0,0.0,0.0
62895,20200816,0,0.0,0.0,0.0
62895,20200818,0,1.0,0.0,1.0
62895,20200819,0,1.0,0.0,0.0
62895,20200820,0,0.0,1.0,0.0
62895,20200821,0,0.0,0.0,0.0
62895,20200822,0,1.0,0.0,0.0
62895,20200823,0,0.0,0.0,0.0
62895,20200825,0,0.0,0.0,0.0
62895,20200826,0,0.0,0.0,0.0
62895,20200827,0,0.0,0.0,0.0
62895,20200828,0,0.0,0.0,0.0
62895,20200829,0,0.0,0.0,0.0
62895,20200901,0,0.0,1.0,0.0
62895,20200903,0,1.0,0.0,0.0
62895,20200904,1,0.0,0.0,0.0
62895,20200905,0,1.0,0.0,0.0
62895,20200906,0,0.0,0.0,0.0
62895,20200908,0,2.0,0.0,2.0
62895,20210404,0,0.0,1.0,0.0
62895,20210406,0,0.0,0.0,0.0
62895,20210408,0,0.0,0.0,0.0
62895,20210409,0,1.0,1.0,1.0
62895,20210410,0,0.0,1.0,0.0
62895,20210411,0,0.0,0.0,0.0
62895,20210413,0,0.0,0.0,0.0
62895,20210414,0,0.0,1.0,0.0
62895,20210416,0,0.0,0.0,0.0
62895,20210417,0,1.0,0.0,0.0
62895,20210418,0,0.0,0.0,0.0
62895,20210420,0,1.0,0.0,0.0
62895,20210421,0,0.0,1.0,0.0
62895,20210423,0,0.0,0.0,0.0
62895,20210424,0,0.0,0.0,0.0
62895,20210425,0,0.0,0.0,0.0
62895,20210427,0,1.0,1.0,0.0
62895,20210428,0,0.0,0.0,0.0
62895,20210429,0,1.0,0.0,0.0
62895,20210501,0,0.0,1.0,0.0
62895,20210502,0,0.0,0.0,0.0
62895,20210505,0,1.0,1.0,0.0
62895,20210506,0,0.0,0.0,0.0
62895,20210508,0,0.0,3.0,0.0
62895,20210509,1,0.0,0.0,0.0
62895,20210509,2,0.0,1.0,0.0
62895,20210511,0,0.0,0.0,0.0
62895,20210512,0,1.0,0.0,0.0
62895,20210513,0,0.0,0.0,0.0
62895,20210514,0,0.0,0.0,0.0
62895,20210517,0,0.0,0.0,0.0
62895,20210518,0,1.0,0.0,0.0
62895,20210519,0,0.0,0.0,0.0
62895,20210521,0,0.0,0.0,0.0
62895,20210522,0,1.0,0.0,1.0
