name,Team,day,vs,result,bat_order,position,start_member,ab,score,hit,2_hit,3_hit,homerun,tb,rbi,sb,cs,bb,hpp,ibb,so,gdp,sh,sf,avg,obp,slg,ops,pitch,avLI,RE24,WPA,GYEAR,PCODE,POSITION,AGE_VA,MONEY
김민혁,kt,2021-04-11,@삼성,L 2:4,9,PH,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,,0.833,1.333,5,0.95,0.4,0.046,2021,64004,외,25,6500만원
김민혁,kt,2021-04-14,@두산,L 1:3,5,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.429,,0.714,1.143,5,1.5,-0.26,-0.038,2021,64004,외,25,6500만원
김민혁,kt,2021-04-15,@두산,W 8:3,6,PR,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,,0.75,1.25,4,0.05,0.28,0.002,2021,64004,외,25,6500만원
김민혁,kt,2021-04-16,키움,W 8:4,2,LF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.333,,0.5,0.833,24,1.04,-0.87,-0.107,2021,64004,외,25,6500만원
김민혁,kt,2021-04-17,키움,W 8:5,4,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,,0.5,0.833,0,0,0,0,2021,64004,외,25,6500만원
김민혁,kt,2021-04-18,키움,W 10:2,4,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308,,0.462,0.769,5,0.01,-0.26,0,2021,64004,외,25,6500만원
김민혁,kt,2021-04-20,@NC,W 5:2,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.286,,0.429,0.714,3,0.66,-0.26,-0.017,2021,64004,외,25,6500만원
김민혁,kt,2021-04-21,@NC,L 3:4,4,PH,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.286,,0.429,0.762,5,1.41,0.13,0.043,2021,64004,외,25,6500만원
김민혁,kt,2021-04-22,@NC,W 11:5,2,LF,1,5,3,4,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0.421,,0.526,0.976,16,0.68,2.59,0.109,2021,64004,외,25,6500만원
김민혁,kt,2021-04-23,롯데,L 5:10,2,LF,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.375,,0.458,0.858,16,0.36,-1.24,-0.046,2021,64004,외,25,6500만원
김민혁,kt,2021-04-24,롯데,L 2:4,1,RF,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.357,,0.429,0.808,13,1.02,-0.3,-0.014,2021,64004,외,25,6500만원
김민혁,kt,2021-04-25,롯데,W 6:5,2,LF,1,3,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0.323,,0.387,0.769,21,1.37,-0.63,-0.193,2021,64004,외,25,6500만원
김민혁,kt,2021-04-27,@SSG,D :,2,LF,1,6,1,2,0,1,0,4,1,0,0,0,0,0,4,0,0,0,0.324,,0.432,0.807,37,0.41,-0.2,0.032,2021,64004,외,25,6500만원
김민혁,kt,2021-04-29,@SSG,D :,7,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.316,,0.421,0.787,6,1.66,-0.6,-0.07,2021,64004,외,25,6500만원
김민혁,kt,2021-04-30,KIA,W 15:3,7,PH,0,2,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.325,,0.425,0.797,12,0.26,0.25,0.021,2021,64004,외,25,6500만원
김민혁,kt,2021-05-01,KIA,W 3:0,2,LF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.295,,0.386,0.727,10,0.94,-0.27,-0.011,2021,64004,외,25,6500만원
김민혁,kt,2021-05-02,KIA,W 9:2,1,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289,,0.378,0.711,1,0.02,-0.32,0,2021,64004,외,25,6500만원
김민혁,kt,2021-05-05,@키움,L 0:14,2,LF,1,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.292,,0.375,0.721,13,0.18,-0.03,-0.018,2021,64004,외,25,6500만원
김민혁,kt,2021-05-06,@키움,L 4:6,2,LF,1,4,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.308,,0.385,0.742,14,1.4,0.22,0.05,2021,64004,외,25,6500만원
김민혁,kt,2021-05-08,NC,L 4:5,8,PH,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.308,,0.385,0.753,5,1.81,0.68,0.061,2021,64004,외,25,6500만원
김민혁,kt,2021-05-09,NC,L 11:16,1,LF,1,2,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.315,,0.389,0.772,17,0.57,0.49,0.029,2021,64004,외,25,6500만원
김민혁,kt,2021-05-13,삼성,L 0:4,2,LF,1,2,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.321,,0.393,0.799,16,1.17,0.29,0.055,2021,64004,외,25,6500만원
김민혁,kt,2021-05-14,@롯데,W 9:1,2,LF,1,3,2,1,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0.322,,0.39,0.81,15,0.43,-0.16,0.049,2021,64004,외,25,6500만원
김민혁,kt,2021-05-15,@롯데,W 5:4,2,LF,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.311,,0.377,0.785,7,0.77,-0.43,-0.041,2021,64004,외,25,6500만원
김민혁,kt,2021-05-18,두산,W 1:0,7,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,,0.371,0.774,4,1.72,-0.54,-0.047,2021,64004,외,25,6500만원
김민혁,kt,2021-05-21,@한화,L 0:4,1,RF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,,0.365,0.762,7,1.63,-0.47,-0.042,2021,64004,외,25,6500만원
김민혁,kt,2021-05-26,SSG,L 5:9,8,PH,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.302,,0.365,0.77,4,1.05,0.25,0.011,2021,64004,외,25,6500만원
김민혁,kt,2021-06-20,두산,W 4:1,8,DH,1,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.318,,0.379,0.794,12,1.35,0.62,0.075,2021,64004,외,25,6500만원
김민혁,kt,2021-06-22,KIA,W 6:3,6,LF,1,3,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.319,,0.377,0.797,12,0.62,0.29,0.044,2021,64004,외,25,6500만원
김민혁,kt,2021-06-23,KIA,L 1:2,2,DH,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.301,,0.356,0.756,18,1.76,-1.06,-0.167,2021,64004,외,25,6500만원
김민혁,kt,2021-06-24,KIA,W 6:3,6,DH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297,,0.351,0.747,2,0.92,-0.26,-0.023,2021,64004,외,25,6500만원
김민혁,kt,2021-06-25,@한화,W 2:0,6,DH,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289,,0.342,0.728,5,0.92,-0.52,-0.047,2021,64004,외,25,6500만원
김민혁,kt,2021-06-26,@한화,W 11:2,4,LF,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.299,,0.351,0.744,2,0,0.28,0,2021,64004,외,25,6500만원
김민혁,kt,2021-06-27,@한화,W 11:1,8,DH,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.284,,0.333,0.716,15,0.32,0.59,0.009,2021,64004,외,25,6500만원
김민혁,kt,2021-09-03,@키움,W 11:1,5,PH,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.293,,0.341,0.731,3,0.6,0.4,0.023,2021,64004,외,25,6500만원
김민혁,kt,2021-09-04,@LG,W 11:1,5,CF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289,,0.337,0.723,3,0,-0.26,0,2021,64004,외,25,6500만원
김민혁,kt,2021-09-05,@LG,W 11:0,4,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,,0.333,0.715,8,0,-0.51,0,2021,64004,외,25,6500만원
김민혁,kt,2021-09-09,@삼성,L 7:8,1,LF,1,4,1,2,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0.295,,0.352,0.738,15,1.03,-0.33,-0.022,2021,64004,외,25,6500만원
김민혁,kt,2021-09-10,@삼성,D 2:2,6,PH,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.303,,0.36,0.752,2,2.32,0.4,0.082,2021,64004,외,25,6500만원
김민혁,kt,2021-09-11,SSG,D 2:2,5,PH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.303,,0.36,0.752,3,2.68,-0.23,-0.019,2021,64004,외,25,6500만원
김민혁,kt,2021-09-12,SSG,W 10:0,8,DH,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.308,,0.363,0.757,6,1.76,0.42,0.05,2021,64004,외,25,6500만원
문상철,kt,2021-04-06,LG,L 2:3,9,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,6,1.98,-0.38,-0.045,2021,64007,외,30,6000만원
문상철,kt,2021-04-07,LG,W 7:3,5,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,1.49,-0.25,-0.042,2021,64007,외,30,6000만원
문상철,kt,2021-04-08,LG,L 3:7,8,PH,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333,,0.333,0.667,2,0.03,0.28,0.002,2021,64007,외,30,6000만원
문상철,kt,2021-04-09,@삼성,L 5:7,7,DH,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.286,,0.286,0.571,16,0.56,-0.01,0.038,2021,64007,외,30,6000만원
문상철,kt,2021-04-10,@삼성,L 6:7,7,1B,1,3,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.3,,0.4,0.764,14,0.8,0.07,0.036,2021,64007,외,30,6000만원
문상철,kt,2021-04-11,@삼성,L 2:4,7,1B,1,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.286,,0.357,0.69,12,0.8,-0.16,-0.024,2021,64007,외,30,6000만원
문상철,kt,2021-04-14,@두산,L 1:3,6,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.267,,0.333,0.646,7,0.95,-0.18,-0.024,2021,64007,외,30,6000만원
문상철,kt,2021-04-15,@두산,W 8:3,8,PH,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.313,,0.375,0.728,3,1.08,0.4,0.043,2021,64007,외,30,6000만원
문상철,kt,2021-04-16,키움,W 8:4,5,1B,1,3,1,1,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0.316,,0.421,0.771,11,1.02,0.38,0.058,2021,64007,외,30,6000만원
문상철,kt,2021-04-17,키움,W 8:5,5,DH,1,4,1,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0.304,,0.435,0.795,18,1.64,1.66,0.104,2021,64007,외,30,6000만원
문상철,kt,2021-04-18,키움,W 10:2,6,PH,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.333,,0.5,0.885,5,0.02,0.23,0,2021,64007,외,30,6000만원
문상철,kt,2021-04-20,@NC,W 5:2,5,PR,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333,,0.5,0.885,0,0.29,0.09,0.004,2021,64007,외,30,6000만원
문상철,kt,2021-04-21,@NC,L 3:4,4,DH,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.296,,0.444,0.811,10,1.76,-0.67,-0.097,2021,64007,외,30,6000만원
문상철,kt,2021-04-22,@NC,W 11:5,5,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.286,,0.429,0.783,8,0,-0.34,0,2021,64007,외,30,6000만원
문상철,kt,2021-04-23,롯데,L 5:10,7,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276,,0.414,0.758,3,0.82,-0.5,-0.026,2021,64007,외,30,6000만원
문상철,kt,2021-04-24,롯데,L 2:4,2,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267,,0.4,0.733,2,0.62,-0.12,-0.016,2021,64007,외,30,6000만원
문상철,kt,2021-04-25,롯데,W 6:5,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.258,,0.387,0.711,4,3.66,-0.47,-0.094,2021,64007,외,30,6000만원
문상철,kt,2021-04-27,@SSG,D :,4,PH,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.258,,0.387,0.73,6,0,0.35,0,2021,64007,외,30,6000만원
문상철,kt,2021-04-28,@SSG,D :,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,,0.375,0.708,4,0.95,-0.18,-0.024,2021,64007,외,30,6000만원
문상철,kt,2021-04-29,@SSG,D :,7,PH,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25,,0.375,0.726,4,1.33,0.68,0.039,2021,64007,외,30,6000만원
문상철,kt,2021-05-02,KIA,W 9:2,3,1B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242,,0.364,0.706,1,0,-0.26,0,2021,64007,외,30,6000만원
문상철,kt,2021-05-05,@키움,L 0:14,3,1B,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.257,,0.371,0.721,10,0.01,0.15,0,2021,64007,외,30,6000만원
문상철,kt,2021-05-06,@키움,L 4:6,8,PH,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.27,,0.378,0.736,7,1.53,0.01,-0.029,2021,64007,외,30,6000만원
문상철,kt,2021-05-08,NC,L 4:5,2,DH,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.238,,0.333,0.652,20,1.89,-1.96,-0.255,2021,64007,외,30,6000만원
문상철,kt,2021-05-09,NC,L 11:16,3,1B,0,2,1,1,0,0,1,4,4,0,0,0,0,0,1,0,0,0,0.25,,0.409,0.736,10,0.66,1.89,0.061,2021,64007,외,30,6000만원
문상철,kt,2021-05-09,NC,W 9:5,5,DH,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.229,,0.375,0.677,12,0.4,-1.77,-0.043,2021,64007,외,30,6000만원
문상철,kt,2021-05-11,삼성,W 9:6,6,DH,1,3,2,1,0,0,1,4,3,0,0,1,0,0,1,0,0,0,0.235,,0.431,0.747,17,1.29,2.29,0.214,2021,64007,외,30,6000만원
문상철,kt,2021-05-12,삼성,L 5:7,6,DH,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.218,,0.4,0.695,16,1.26,-0.95,-0.129,2021,64007,외,30,6000만원
문상철,kt,2021-05-13,삼성,L 0:4,7,PH,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.232,,0.411,0.717,1,0.44,0.4,0.022,2021,64007,외,30,6000만원
문상철,kt,2021-05-14,@롯데,W 9:1,4,PR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228,,0.404,0.705,1,0.01,-0.26,0,2021,64007,외,30,6000만원
문상철,kt,2021-05-15,@롯데,W 5:4,8,PH,0,1,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0.241,,0.431,0.744,1,1.49,1.75,0.117,2021,64007,외,30,6000만원
문상철,kt,2021-05-19,두산,W 6:5,5,1B,1,4,0,2,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0.258,,0.452,0.775,15,0.98,-0.05,-0.021,2021,64007,외,30,6000만원
문상철,kt,2021-05-21,@한화,L 0:4,1,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,,0.444,0.763,1,0.49,-0.26,-0.013,2021,64007,외,30,6000만원
문상철,kt,2021-05-22,@한화,L 0:5,2,DH,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.242,,0.424,0.73,10,1.05,-0.85,-0.082,2021,64007,외,30,6000만원
문상철,kt,2021-05-26,SSG,L 5:9,3,1B,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.235,,0.412,0.709,6,1.23,-0.84,-0.078,2021,64007,외,30,6000만원
문상철,kt,2021-05-27,SSG,W 6:5,7,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.232,,0.406,0.699,6,3.51,-0.38,-0.098,2021,64007,외,30,6000만원
문상철,kt,2021-05-28,@KIA,L 6:7,4,PH,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.225,,0.394,0.68,7,3.96,-1.6,-0.332,2021,64007,외,30,6000만원
문상철,kt,2021-05-29,@KIA,W 7:5,7,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.222,,0.389,0.671,7,0.57,-0.47,-0.015,2021,64007,외,30,6000만원
문상철,kt,2021-06-17,@NC,L 1:9,5,LF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219,,0.384,0.662,1,0,-0.12,0,2021,64007,외,30,6000만원
문상철,kt,2021-06-18,두산,L 3:11,5,DH,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.211,,0.368,0.637,13,0.43,-0.7,-0.033,2021,64007,외,30,6000만원
문상철,kt,2021-06-19,두산,L 3:9,1,LF,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.221,,0.377,0.654,2,0.5,1,0.019,2021,64007,외,30,6000만원
문상철,kt,2021-06-19,두산,W 4:3,6,1B,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.231,,0.385,0.679,4,0.95,0.67,0.077,2021,64007,외,30,6000만원
문상철,kt,2021-08-29,삼성,W 8:3,6,DH,1,3,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.235,,0.383,0.686,15,1.07,0.7,0.142,2021,64007,외,30,6000만원
문상철,kt,2021-09-02,@키움,L 0:1,6,1B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.226,,0.369,0.663,12,0.77,-0.48,-0.058,2021,64007,외,30,6000만원
문상철,kt,2021-09-04,@LG,W 11:1,3,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226,,0.369,0.663,0,0,0,0,2021,64007,외,30,6000만원
문상철,kt,2021-09-05,@LG,W 11:0,5,DH,1,4,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0.216,,0.352,0.641,20,0.7,-0.83,0.026,2021,64007,외,30,6000만원
문상철,kt,2021-09-11,SSG,D 2:2,5,DH,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.211,,0.344,0.634,11,1.6,-0.67,-0.063,2021,64007,외,30,6000만원
문상철,kt,2021-09-12,SSG,W 10:0,2,PH,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.22,,0.352,0.649,2,0,1,0,2021,64007,외,30,6000만원
허도환,kt,2021-05-14,@롯데,W 9:1,8,C,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,1,2,2,0,0.4,0,2021,77243,포,36,7500만원
허도환,kt,2021-05-15,@롯데,W 5:4,8,C,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.667,,0.667,1.333,8,0.8,0.02,0.001,2021,77243,포,36,7500만원
허도환,kt,2021-05-21,@한화,L 0:4,8,C,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,,0.5,1,4,0.72,-0.18,-0.018,2021,77243,포,36,7500만원
허도환,kt,2021-06-01,@LG,W 8:1,4,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,0.5,1,0,0,0,0,2021,77243,포,36,7500만원
허도환,kt,2021-06-04,롯데,L 0:15,7,C,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.429,,0.429,0.857,5,0.25,-0.16,-0.016,2021,77243,포,36,7500만원
허도환,kt,2021-06-05,롯데,W 8:1,6,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,,0.429,0.857,0,0,0,0,2021,77243,포,36,7500만원
허도환,kt,2021-06-12,한화,W 7:2,8,C,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333,,0.333,0.733,15,0.91,-0.21,-0.01,2021,77243,포,36,7500만원
허도환,kt,2021-06-17,@NC,L 1:9,8,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,,0.25,0.558,6,0.82,-0.63,-0.063,2021,77243,포,36,7500만원
허도환,kt,2021-06-18,두산,L 3:11,7,C,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.308,,0.308,0.665,5,0.02,0.4,0.001,2021,77243,포,36,7500만원
허도환,kt,2021-06-19,두산,L 3:9,9,C,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267,,0.267,0.579,3,0.34,-0.3,-0.017,2021,77243,포,36,7500만원
허도환,kt,2021-06-19,두산,W 4:3,8,C,1,2,0,1,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0.294,,0.353,0.721,17,1.2,1.13,0.136,2021,77243,포,36,7500만원
허도환,kt,2021-06-20,두산,W 4:1,7,C,1,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.286,,0.333,0.681,18,1.46,0.36,0.14,2021,77243,포,36,7500만원
허도환,kt,2021-06-22,KIA,W 6:3,8,C,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.261,,0.304,0.624,10,1.05,0.38,-0.006,2021,77243,포,36,7500만원
허도환,kt,2021-06-23,KIA,L 1:2,8,C,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,,0.28,0.576,10,1.79,-0.52,-0.058,2021,77243,포,36,7500만원
허도환,kt,2021-06-24,KIA,W 6:3,8,PH,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.24,,0.28,0.625,6,2.55,0.81,0.115,2021,77243,포,36,7500만원
허도환,kt,2021-06-25,@한화,W 2:0,7,C,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.222,,0.259,0.582,10,0.66,-0.36,-0.033,2021,77243,포,36,7500만원
허도환,kt,2021-06-26,@한화,W 11:2,7,C,1,3,1,1,0,0,1,4,2,0,0,0,0,0,1,0,0,0,0.233,,0.367,0.69,10,0.43,1.49,0.192,2021,77243,포,36,7500만원
허도환,kt,2021-06-27,@한화,W 11:1,7,C,1,3,1,2,0,0,1,5,4,0,0,0,0,0,0,0,0,0,0.273,,0.485,0.836,13,0.84,2.41,0.102,2021,77243,포,36,7500만원
허도환,kt,2021-06-30,@LG,W 4:3,5,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.25,,0.444,0.769,15,0.91,-0.46,-0.037,2021,77243,포,36,7500만원
허도환,kt,2021-07-01,@LG,W 6:1,5,C,1,2,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.263,,0.447,0.796,14,0.61,0.33,0.025,2021,77243,포,36,7500만원
허도환,kt,2021-07-02,키움,W 4:1,5,C,1,2,0,1,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0.275,,0.45,0.806,16,0.83,0.59,0.029,2021,77243,포,36,7500만원
허도환,kt,2021-07-04,키움,W 12:3,5,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,,0.45,0.806,0,0,0,0,2021,77243,포,36,7500만원
허도환,kt,2021-07-05,키움,L 5:15,5,C,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.262,,0.429,0.769,12,0.07,-1.04,-0.004,2021,77243,포,36,7500만원
허도환,kt,2021-07-09,@KIA,L 4:10,5,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.256,,0.419,0.752,3,0.36,-0.97,-0.013,2021,77243,포,36,7500만원
허도환,kt,2021-07-11,@KIA,L 0:2,7,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,,0.409,0.736,2,0.44,-0.12,-0.012,2021,77243,포,36,7500만원
허도환,kt,2021-08-12,@키움,L 4:6,7,C,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,,0.409,0.749,5,2.1,0.25,0.068,2021,77243,포,36,7500만원
허도환,kt,2021-08-13,삼성,W 7:6,8,C,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.267,,0.422,0.788,6,1.44,0.6,0.063,2021,77243,포,36,7500만원
허도환,kt,2021-08-18,LG,W 8:1,8,C,1,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.265,,0.408,0.765,9,0.53,1.43,0.035,2021,77243,포,36,7500만원
허도환,kt,2021-08-19,LG,L 0:1,8,PR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,,0.4,0.751,4,1.81,-0.12,-0.047,2021,77243,포,36,7500만원
허도환,kt,2021-08-20,@롯데,W 5:4,8,C,1,3,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.264,,0.396,0.746,13,0.89,0.63,0.07,2021,77243,포,36,7500만원
허도환,kt,2021-08-25,SSG,W 7:1,8,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264,,0.396,0.746,0,0,0,0,2021,77243,포,36,7500만원
허도환,kt,2021-08-26,SSG,W 10:5,8,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264,,0.396,0.746,0,0,0,0,2021,77243,포,36,7500만원
허도환,kt,2021-08-27,SSG,W 6:4,8,C,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.278,,0.407,0.768,3,5.35,1.72,0.307,2021,77243,포,36,7500만원
허도환,kt,2021-08-28,삼성,L 5:6,8,C,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.268,,0.393,0.742,8,1.09,-0.52,-0.056,2021,77243,포,36,7500만원
허도환,kt,2021-08-31,@한화,L 2:5,8,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,,0.393,0.742,0,0,0,0,2021,77243,포,36,7500만원
허도환,kt,2021-09-01,@한화,W 8:3,8,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,,0.386,0.73,3,0.02,-0.12,0,2021,77243,포,36,7500만원
허도환,kt,2021-09-02,@키움,L 0:1,8,C,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.254,,0.373,0.706,11,1.38,-0.71,-0.081,2021,77243,포,36,7500만원
허도환,kt,2021-09-03,@키움,W 11:1,8,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,,0.367,0.695,2,0,-0.34,0,2021,77243,포,36,7500만원
허도환,kt,2021-09-04,@LG,W 11:1,4,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.246,,0.361,0.684,3,0,-0.34,0,2021,77243,포,36,7500만원
허도환,kt,2021-09-05,@LG,W 11:0,8,C,1,4,1,2,1,0,0,3,1,0,0,1,0,0,1,0,0,0,0.262,,0.385,0.727,22,0.27,1.2,0.075,2021,77243,포,36,7500만원
