name,Team,DATE,vs,result,bat_order,position,start_member,ab,score,hit,2_hit,3_hit,homerun,tb,rbi,sb,cs,bb,hpp,ibb,so,gdp,sh,sf,avg,obp,slg,ops,pitch,avLI,RE24,WPA,GYEAR,PCODE,POSITION,AGE_VA,MONEY,G_ID,power_barrel,contact_barrel,clutch_barrel
최정,SSG,20210626,@NC,D 10:10,4,3B,1,5,3,4,1,0,1,8,4,0,0,1,0,0,0,0,0,0,0.298,,0.609,1.034,11,1.83,5.2,0.721,2021,75847,내,34,120000만원,0.0,1.0,0.0,0.0
최정,SSG,20210627,@NC,L 3:4,9,PH,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3,,0.608,1.033,9,1.41,-0.33,-0.022000000000000002,2021,75847,내,34,120000만원,0.0,0.0,0.0,0.0
최정,SSG,20210629,삼성,D :,4,3B,1,3,2,2,0,0,1,5,1,0,0,1,0,0,0,0,0,0,0.305,,0.623,1.052,15,1.1,1.67,0.17300000000000001,2021,75847,내,34,120000만원,0.0,1.0,0.0,0.0
최정,SSG,20210630,삼성,D :,4,3B,1,3,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.305,,0.619,1.0490000000000002,18,1.8,-0.01,-0.038,2021,75847,내,34,120000만원,1.0,0.0,1.0,0.0
최정,SSG,20210630,삼성,D :,4,3B,1,4,0,1,1,0,0,2,3,0,0,1,0,0,0,0,0,0,0.304,,0.617,1.047,18,1.16,1.87,0.314,2021,75847,내,34,120000만원,2.0,1.0,0.0,0.0
최정,SSG,20210701,삼성,D :,5,PH,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.307,,0.618,1.052,12,1.27,0.41,0.069,2021,75847,내,34,120000만원,0.0,0.0,0.0,0.0
최정,SSG,20210702,롯데,D :,4,3B,1,3,1,1,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0.307,,0.619,1.056,19,1.26,1.51,0.213,2021,75847,내,34,120000만원,0.0,0.0,1.0,0.0
최정,SSG,20210704,롯데,D :,4,3B,1,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.301,,0.606,1.035,24,2.02,-1.55,-0.24100000000000002,2021,75847,내,34,120000만원,0.0,0.0,0.0,0.0
최정,SSG,20210705,롯데,D :,4,3B,1,2,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.303,,0.605,1.0390000000000001,18,0.76,0.59,0.024,2021,75847,내,34,120000만원,0.0,0.0,0.0,0.0
최정,SSG,20210706,@키움,L 0:4,6,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301,,0.603,1.035,4,0.17,-0.18,-0.004,2021,75847,내,34,120000만원,0.0,0.0,0.0,0.0
최정,SSG,20210708,@키움,W 9:3,4,DH,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.299,,0.598,1.0270000000000001,5,1.04,-0.52,-0.053,2021,75847,내,34,120000만원,0.0,0.0,0.0,0.0
최정,SSG,20210810,@LG,L 0:4,4,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.294,,0.588,1.012,19,0.69,-0.95,-0.071,2021,75847,내,34,120000만원,0.0,,,
최정,SSG,20210811,@LG,L 5:12,4,3B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.29,,0.581,1.001,11,0.41,-0.83,-0.034,2021,75847,내,34,120000만원,0.0,,,
최정,SSG,20210813,KIA,D :,4,3B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.29,,0.575,0.993,14,0.86,-0.09,-0.052000000000000005,2021,75847,내,34,120000만원,0.0,,,
최정,SSG,20210814,KIA,D :,3,3B,1,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0.289,,0.573,0.995,19,1.5,0.17,-0.002,2021,75847,내,34,120000만원,0.0,,,
최정,SSG,20210815,KIA,D :,4,3B,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.284,,0.564,0.983,19,0.55,-0.65,-0.011000000000000001,2021,75847,내,34,120000만원,0.0,,,
최정,SSG,20210818,NC,D :,3,3B,1,2,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.28600000000000003,,0.564,0.983,18,0.82,0.48,0.051,2021,75847,내,34,120000만원,0.0,,,
최정,SSG,20210819,NC,D :,3,3B,1,5,2,4,0,0,2,10,4,0,0,0,0,0,1,0,0,0,0.295,,0.591,1.016,16,0.84,3.68,0.304,2021,75847,내,34,120000만원,0.0,,,
최정,SSG,20210820,@삼성,L 2:3,3,3B,1,3,1,2,1,0,0,3,1,1,0,0,0,0,0,0,0,1,0.3,,0.596,1.022,12,1.11,0.68,0.09,2021,75847,내,34,120000만원,0.0,,,
최정,SSG,20210822,@삼성,D 4:4,3,3B,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0.297,,0.591,1.018,12,0.77,0.39,0.01,2021,75847,내,34,120000만원,0.0,,,
최정,SSG,20210824,@삼성,L 8:9,4,3B,1,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.294,,0.585,1.008,20,0.7,-0.66,-0.054000000000000006,2021,75847,내,34,120000만원,0.0,,,
최정,SSG,20210825,@KT,L 1:7,3,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.29,,0.5760000000000001,0.995,17,0.44,-1.07,-0.064,2021,75847,내,34,120000만원,0.0,,,
최정,SSG,20210826,@KT,L 5:10,3,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28600000000000003,,0.568,0.982,14,0.61,-0.88,-0.06,2021,75847,내,34,120000만원,0.0,,,
최정,SSG,20210827,@KT,L 4:6,3,3B,1,5,1,1,0,1,0,3,1,0,0,0,0,0,1,1,0,0,0.284,,0.568,0.98,17,1.18,-0.33,-0.021,2021,75847,내,34,120000만원,0.0,,,
최정,SSG,20210828,KIA,D :,8,PH,0,1,1,1,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0.287,,0.58,0.993,3,0.22,2.33,0.02,2021,75847,내,34,120000만원,0.0,,,
최정,SSG,20210829,KIA,D :,3,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28300000000000003,,0.5720000000000001,0.981,11,0.53,-1.09,-0.057999999999999996,2021,75847,내,34,120000만원,0.0,,,
최정,SSG,20210901,NC,D :,3,3B,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.284,,0.5720000000000001,0.981,8,0.53,0.16,0.018000000000000002,2021,75847,내,34,120000만원,1.0,,,
최정,SSG,20210901,NC,D :,3,3B,1,4,1,1,0,0,1,4,4,0,0,1,0,0,1,0,0,0,0.284,,0.578,0.986,28,2.19,0.87,0.122,2021,75847,내,34,120000만원,2.0,,,
최정,SSG,20210902,두산,D :,3,3B,1,4,3,3,1,0,1,7,2,0,0,0,0,0,0,0,0,0,0.29,,0.593,1.006,20,0.46,2.37,0.207,2021,75847,내,34,120000만원,0.0,,,
최정,SSG,20210903,두산,D :,3,3B,1,2,1,1,0,0,1,4,2,0,0,0,1,0,1,0,1,0,0.29100000000000004,,0.603,1.0170000000000001,10,1.55,1.27,0.239,2021,75847,내,34,120000만원,0.0,,,
최정,SSG,20210904,@키움,L 2:9,3,3B,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.289,,0.599,1.011,6,0.31,-0.3,-0.016,2021,75847,내,34,120000만원,0.0,,,
최정,SSG,20210905,@키움,L 8:10,3,3B,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.287,,0.593,1.002,16,1.4,-0.65,-0.068,2021,75847,내,34,120000만원,0.0,,,
최정,SSG,20210908,LG,D :,4,3B,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0.28600000000000003,,0.591,1.004,20,0.95,0.34,0.027999999999999997,2021,75847,내,34,120000만원,0.0,,,
최정,SSG,20210909,@롯데,W 9:2,3,3B,1,2,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.284,,0.5870000000000001,1.002,16,0.82,0.15,-0.026000000000000002,2021,75847,내,34,120000만원,0.0,,,
최정,SSG,20210910,@롯데,L 3:4,3,3B,1,4,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0.28300000000000003,,0.583,0.996,17,1.09,0.2,0.011000000000000001,2021,75847,내,34,120000만원,0.0,,,
최정,SSG,20210911,@KT,D 2:2,3,3B,1,4,1,1,0,0,1,4,1,0,0,0,0,0,1,1,0,0,0.28300000000000003,,0.588,1.0,11,0.94,0.05,0.17,2021,75847,내,34,120000만원,0.0,,,
최정,SSG,20210912,@KT,L 2:3,3,3B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.28300000000000003,,0.584,0.9940000000000001,20,1.59,-0.56,-0.11599999999999999,2021,75847,내,34,120000만원,0.0,,,
추신수,SSG,20210404,롯데,D :,3,DH,1,3,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0.0,,0.0,0.25,21,0.73,-0.49,-0.032,2021,51817,외,38,270000만원,0.0,1.0,0.0,1.0
추신수,SSG,20210406,한화,D :,3,DH,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,,0.0,0.125,19,1.28,-1.24,-0.11599999999999999,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210407,한화,D :,3,RF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,,0.0,0.16699999999999998,21,0.62,-0.74,-0.037000000000000005,2021,51817,외,38,270000만원,0.0,1.0,0.0,0.0
추신수,SSG,20210408,한화,D :,3,RF,1,4,1,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0.14300000000000002,,0.35700000000000004,0.607,12,1.24,2.71,0.295,2021,51817,외,38,270000만원,0.0,2.0,1.0,1.0
추신수,SSG,20210409,@LG,L 5:9,3,DH,1,3,1,2,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0.235,,0.41200000000000003,0.7929999999999999,19,1.04,1.04,0.053,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210410,@LG,W 4:3,2,DH,1,5,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.22699999999999998,,0.364,0.71,18,0.96,-0.4,-0.003,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210411,@LG,L 0:1,1,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217,,0.348,0.6809999999999999,2,2.87,-0.26,-0.073,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210413,NC,D :,2,DH,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.185,,0.29600000000000004,0.5870000000000001,13,1.25,-1.0,-0.121,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210414,NC,D :,2,DH,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.16699999999999998,,0.267,0.552,20,0.81,-0.39,-0.043,2021,51817,외,38,270000만원,0.0,1.0,0.0,0.0
추신수,SSG,20210416,KIA,D :,2,DH,1,4,1,1,0,0,1,4,3,0,0,2,0,0,0,0,0,0,0.17600000000000002,,0.353,0.67,23,1.57,1.9,0.175,2021,51817,외,38,270000만원,0.0,1.0,0.0,0.0
추신수,SSG,20210417,KIA,D :,2,DH,1,5,1,2,0,0,1,5,1,0,0,0,0,0,1,0,0,0,0.205,,0.436,0.762,19,1.46,0.47,-0.017,2021,51817,외,38,270000만원,0.0,1.0,2.0,0.0
추신수,SSG,20210418,KIA,D :,2,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.18600000000000003,,0.395,0.695,21,0.81,-1.08,-0.079,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210420,@삼성,W 10:7,2,RF,1,5,2,2,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0.20800000000000002,,0.521,0.83,14,0.28,2.17,0.049,2021,51817,외,38,270000만원,0.0,2.0,0.0,1.0
추신수,SSG,20210421,@삼성,L 4:14,2,DH,1,3,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0.21600000000000003,,0.51,0.843,22,0.48,0.38,0.054000000000000006,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210422,@삼성,W 11:6,2,RF,1,3,2,1,0,0,0,1,2,2,0,2,0,0,2,0,0,0,0.222,,0.5,0.8540000000000001,24,1.08,1.77,0.272,2021,51817,외,38,270000만원,0.0,0.0,1.0,0.0
추신수,SSG,20210423,@키움,W 9:5,2,RF,1,2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0.214,,0.48200000000000004,0.8390000000000001,20,0.78,0.15,0.039,2021,51817,외,38,270000만원,0.0,1.0,0.0,0.0
추신수,SSG,20210424,@키움,W 5:4,2,RF,1,3,2,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0.22,,0.475,0.848,21,1.75,1.21,0.237,2021,51817,외,38,270000만원,0.0,2.0,1.0,1.0
추신수,SSG,20210425,@키움,L 3:4,2,DH,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.203,,0.43799999999999994,0.7879999999999999,21,1.39,-1.59,-0.168,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210427,KT,D :,2,RF,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.209,,0.433,0.782,9,0.48,0.28,-0.036000000000000004,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210428,KT,D :,2,RF,1,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.21100000000000002,,0.423,0.775,21,1.13,-0.16,0.02,2021,51817,외,38,270000만원,0.0,0.0,2.0,0.0
추신수,SSG,20210429,KT,D :,2,DH,1,3,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.21600000000000003,,0.419,0.778,26,1.07,0.07,-0.04,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210430,@두산,L 4:9,1,RF,1,2,0,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0.237,,0.434,0.813,15,0.63,0.47,0.012,2021,51817,외,38,270000만원,0.0,0.0,1.0,0.0
추신수,SSG,20210501,@두산,W 5:2,1,RF,1,6,1,2,1,0,1,6,1,0,0,1,0,0,4,0,0,0,0.244,,0.47600000000000003,0.858,41,1.48,0.55,-0.036000000000000004,2021,51817,외,38,270000만원,0.0,1.0,0.0,1.0
추신수,SSG,20210502,@두산,L 5:8,1,RF,1,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.24100000000000002,,0.46,0.83,26,1.34,0.6,0.11699999999999999,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210505,@NC,W 13:12,1,RF,1,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.231,,0.44,0.8079999999999999,27,1.27,-1.02,-0.07400000000000001,2021,51817,외,38,270000만원,0.0,0.0,1.0,0.0
추신수,SSG,20210506,@NC,L 1:7,1,RF,1,2,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0.226,,0.43,0.8079999999999999,25,1.08,1.18,0.115,2021,51817,외,38,270000만원,0.0,,,
추신수,SSG,20210508,키움,D :,1,RF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.21899999999999997,,0.41700000000000004,0.7909999999999999,19,0.5,-0.27,0.015,2021,51817,외,38,270000만원,0.0,,,
추신수,SSG,20210509,키움,D :,1,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21,,0.4,0.762,17,1.18,-1.21,-0.12,2021,51817,외,38,270000만원,1.0,1.0,0.0,0.0
추신수,SSG,20210509,키움,D :,8,PH,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.21,,0.4,0.767,5,2.07,0.62,0.07400000000000001,2021,51817,외,38,270000만원,2.0,,,
추신수,SSG,20210511,@롯데,W 7:6,3,DH,1,3,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0.204,,0.38799999999999996,0.757,23,1.32,0.04,0.099,2021,51817,외,38,270000만원,0.0,,,
추신수,SSG,20210512,@롯데,W 9:2,3,RF,1,4,1,2,0,0,1,5,2,0,0,1,0,0,2,0,0,0,0.215,,0.42100000000000004,0.797,21,0.43,1.48,0.106,2021,51817,외,38,270000만원,0.0,1.0,0.0,0.0
추신수,SSG,20210513,@롯데,L 4:5,3,RF,1,5,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0.214,,0.41100000000000003,0.7809999999999999,25,1.42,-0.11,-0.012,2021,51817,외,38,270000만원,0.0,0.0,1.0,0.0
추신수,SSG,20210514,두산,D :,3,RF,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.207,,0.397,0.7609999999999999,19,1.35,-0.46,-0.024,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210517,두산,D :,2,RF,1,4,0,2,0,0,0,2,2,1,0,0,0,0,1,0,0,0,0.217,,0.4,0.768,22,1.08,1.0,0.03,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210518,@KIA,W 7:5,3,RF,1,4,1,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0.226,,0.40299999999999997,0.779,17,0.84,0.96,0.067,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210519,@KIA,W 11:5,3,RF,1,3,1,1,0,0,1,4,4,0,0,3,0,0,0,0,0,0,0.228,,0.425,0.812,21,1.49,3.62,0.222,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210521,LG,D :,5,PH,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.23399999999999999,,0.43,0.82,5,4.68,0.67,0.25,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210522,LG,D :,3,DH,1,4,1,1,0,1,0,3,1,0,0,0,0,0,2,0,0,0,0.235,,0.439,0.826,20,0.47,0.89,0.022000000000000002,2021,51817,외,38,270000만원,0.0,1.0,0.0,0.0
추신수,SSG,20210523,LG,D :,3,DH,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.228,,0.426,0.804,8,0.56,-0.73,-0.004,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210526,@KT,W 9:5,3,DH,1,3,2,0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,0.223,,0.41700000000000004,0.799,36,1.91,0.32,0.127,2021,51817,외,38,270000만원,0.0,,,
추신수,SSG,20210527,@KT,L 5:6,3,DH,1,3,0,1,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0.225,,0.415,0.8029999999999999,22,2.03,0.17,0.10099999999999999,2021,51817,외,38,270000만원,0.0,1.0,0.0,0.0
추신수,SSG,20210529,@한화,W 6:2,3,RF,1,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0.222,,0.41,0.8029999999999999,28,0.77,0.7,0.084,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210530,@한화,W 5:1,3,RF,1,2,1,2,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0.233,,0.425,0.828,12,0.74,0.96,0.1,2021,51817,외,38,270000만원,0.0,1.0,0.0,0.0
추신수,SSG,20210601,삼성,D :,3,DH,1,3,0,2,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0.242,,0.436,0.846,16,0.9,0.78,0.10800000000000001,2021,51817,외,38,270000만원,0.0,0.0,1.0,0.0
추신수,SSG,20210602,삼성,D :,3,DH,1,4,0,2,1,0,0,3,1,1,0,1,0,0,0,0,0,0,0.248,,0.444,0.8590000000000001,20,1.47,1.02,0.297,2021,51817,외,38,270000만원,0.0,1.0,0.0,0.0
추신수,SSG,20210604,@두산,L 2:3,3,RF,1,5,0,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0.259,,0.449,0.8690000000000001,18,1.65,1.28,0.122,2021,51817,외,38,270000만원,0.0,0.0,1.0,0.0
추신수,SSG,20210605,@두산,L 5:8,3,RF,1,4,1,2,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0.265,,0.451,0.872,9,0.5,1.0,0.071,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210606,@두산,W 4:1,2,RF,1,2,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0.268,,0.451,0.878,16,1.41,-0.18,-0.022000000000000002,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210608,KT,D :,3,RF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.263,,0.44299999999999995,0.8640000000000001,17,1.39,-1.1,-0.109,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210611,키움,D :,3,DH,1,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.259,,0.435,0.853,21,0.55,-0.72,-0.059000000000000004,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210612,키움,D :,3,DH,1,3,1,1,0,0,1,4,2,0,0,2,0,1,0,0,0,0,0.26,,0.451,0.873,20,1.67,1.81,0.161,2021,51817,외,38,270000만원,0.0,1.0,0.0,1.0
추신수,SSG,20210613,키움,D :,3,DH,1,4,1,2,0,0,1,5,1,0,0,0,0,0,1,0,0,0,0.266,,0.469,0.893,13,0.37,0.77,0.053,2021,51817,외,38,270000만원,0.0,1.0,1.0,1.0
추신수,SSG,20210616,@KIA,W 10:1,3,DH,1,5,1,1,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0.264,,0.467,0.888,16,0.48,0.44,0.11800000000000001,2021,51817,외,38,270000만원,0.0,,,
추신수,SSG,20210617,@KIA,W 6:3,3,DH,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.262,,0.46,0.877,19,0.94,-0.68,-0.077,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210618,@한화,L 3:4,3,DH,1,3,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0.258,,0.45299999999999996,0.865,24,1.94,0.37,0.031,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210619,@한화,W 7:5,2,DH,1,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.254,,0.446,0.855,19,0.57,-0.53,-0.052000000000000005,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210620,@한화,W 4:3,7,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,,0.44299999999999995,0.851,3,0.9,-0.26,-0.023,2021,51817,외,38,270000만원,0.0,0.0,1.0,0.0
추신수,SSG,20210622,LG,D :,2,DH,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.25,,0.439,0.846,9,0.55,-0.48,-0.057,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210623,LG,D :,3,DH,1,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0.249,,0.43700000000000006,0.8490000000000001,19,1.04,0.3,0.012,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210624,LG,D :,3,DH,1,4,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.249,,0.433,0.843,24,0.95,-0.81,0.006999999999999999,2021,51817,외,38,270000만원,0.0,1.0,0.0,0.0
추신수,SSG,20210625,@NC,L 10:11,3,DH,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.243,,0.42200000000000004,0.825,17,1.56,-1.84,-0.171,2021,51817,외,38,270000만원,0.0,1.0,0.0,0.0
추신수,SSG,20210626,@NC,D 10:10,9,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.242,,0.42,0.821,5,1.32,-0.12,-0.034,2021,51817,외,38,270000만원,0.0,,,
추신수,SSG,20210627,@NC,L 3:4,3,DH,1,4,0,2,1,0,0,3,2,0,0,1,0,0,1,0,0,0,0.24600000000000002,,0.42700000000000005,0.831,18,1.49,1.98,0.146,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210629,삼성,D :,3,DH,1,4,1,2,1,0,0,3,1,0,0,0,0,0,2,0,0,0,0.251,,0.433,0.838,19,1.22,0.83,0.124,2021,51817,외,38,270000만원,0.0,1.0,1.0,0.0
추신수,SSG,20210630,삼성,D :,3,DH,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.248,,0.42700000000000005,0.83,15,1.22,-0.19,0.002,2021,51817,외,38,270000만원,1.0,,,
추신수,SSG,20210630,삼성,D :,3,DH,1,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.248,,0.423,0.8270000000000001,18,0.94,0.05,-0.017,2021,51817,외,38,270000만원,2.0,1.0,0.0,0.0
추신수,SSG,20210701,삼성,D :,3,DH,1,4,2,1,1,0,0,2,1,1,0,0,1,0,1,1,0,0,0.248,,0.425,0.828,21,1.57,0.54,0.067,2021,51817,외,38,270000만원,0.0,1.0,0.0,0.0
추신수,SSG,20210702,롯데,D :,3,DH,1,4,2,2,0,0,1,5,1,0,0,1,0,0,1,0,0,0,0.252,,0.439,0.846,19,0.97,1.38,0.133,2021,51817,외,38,270000만원,0.0,1.0,1.0,1.0
추신수,SSG,20210704,롯데,D :,3,DH,1,5,2,2,1,0,1,6,2,1,0,0,0,0,2,0,0,0,0.255,,0.455,0.862,15,1.96,1.95,0.251,2021,51817,외,38,270000만원,0.0,1.0,0.0,0.0
추신수,SSG,20210705,롯데,D :,3,DH,1,3,2,2,0,0,1,5,3,0,0,1,0,0,0,0,0,0,0.261,,0.47100000000000003,0.882,16,1.07,2.45,0.18,2021,51817,외,38,270000만원,0.0,0.0,1.0,0.0
추신수,SSG,20210706,@키움,L 0:4,3,DH,1,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.26,,0.467,0.8759999999999999,14,1.03,-0.44,-0.078,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210708,@키움,W 9:3,9,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259,,0.465,0.873,3,2.49,-0.47,-0.064,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210709,한화,D :,3,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.258,,0.46299999999999997,0.87,4,0.08,-0.25,-0.002,2021,51817,외,38,270000만원,0.0,,,
추신수,SSG,20210710,한화,D :,3,DH,1,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.255,,0.457,0.862,21,2.45,-1.02,-0.157,2021,51817,외,38,270000만원,0.0,0.0,1.0,0.0
추신수,SSG,20210711,한화,D :,3,DH,1,4,1,1,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0.255,,0.45399999999999996,0.8590000000000001,24,0.98,-1.12,-0.129,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
추신수,SSG,20210810,@LG,L 0:4,3,DH,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.255,,0.451,0.853,13,0.47,-0.36,-0.043,2021,51817,외,38,270000만원,0.0,,,
