name,Team,day,vs,result,bat_order,position,start_member,ab,score,hit,2_hit,3_hit,homerun,tb,rbi,sb,cs,bb,hpp,ibb,so,gdp,sh,sf,avg,obp,slg,ops,pitch,avLI,RE24,WPA,GYEAR,PCODE,POSITION,AGE_VA,MONEY
정주현,LG,2019-07-09,두산,L 4:11,2,2B,1,3,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0.233,,0.323,0.621,12,0.62,-0.1,-0.026,2019,79150,내,28,8800만원
정주현,LG,2019-07-11,두산,L 4:8,2,2B,1,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.237,,0.326,0.627,15,1.42,0.82,0.115,2019,79150,내,28,8800만원
정주현,LG,2019-07-12,삼성,L 3:6,9,2B,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.235,,0.324,0.625,14,0.84,-0.31,-0.04,2019,79150,내,28,8800만원
정주현,LG,2019-07-13,삼성,W 5:3,9,2B,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232,,0.32,0.618,8,1.24,-0.33,-0.019,2019,79150,내,28,8800만원
정주현,LG,2019-07-14,삼성,W 2:0,2,2B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.233,,0.318,0.616,16,0.72,-1.08,-0.059,2019,79150,내,28,8800만원
정주현,LG,2019-07-16,@SK,L 4:10,9,2B,1,3,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.234,,0.319,0.616,8,1.61,0.22,0.014,2019,79150,내,28,8800만원
정주현,LG,2019-07-17,@SK,L 2:8,2,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.233,,0.317,0.614,4,1.25,-0.38,-0.035,2019,79150,내,28,8800만원
정주현,LG,2019-07-18,@SK,W 12:5,9,2B,1,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.23,,0.313,0.61,13,0.68,-0.28,0.046,2019,79150,내,28,8800만원
정주현,LG,2019-07-27,@KT,W 5:2,9,2B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.227,,0.31,0.603,11,0.3,-0.56,-0.023,2019,79150,내,28,8800만원
정주현,LG,2019-07-28,@KT,W 10:1,9,2B,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.229,,0.31,0.603,12,0.35,-0.16,-0.008,2019,79150,내,28,8800만원
정주현,LG,2019-07-30,키움,L 2:4,9,2B,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.231,,0.312,0.606,6,1.41,-0.18,-0.024,2019,79150,내,28,8800만원
정주현,LG,2019-07-31,키움,L 0:8,9,2B,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.229,,0.309,0.602,9,0.93,-0.44,-0.047,2019,79150,내,28,8800만원
정주현,LG,2019-08-01,키움,W 11:5,9,2B,1,4,1,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0.233,,0.316,0.611,12,1.23,0.22,0.03,2019,79150,내,28,8800만원
정주현,LG,2019-08-03,삼성,W 13:10,9,2B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232,,0.315,0.609,1,1.27,-0.38,-0.029,2019,79150,내,28,8800만원
정주현,LG,2019-08-04,삼성,L 1:2,9,2B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23,,0.311,0.603,15,1.06,-0.63,-0.081,2019,79150,내,28,8800만원
정주현,LG,2019-08-06,@KIA,W 17:4,9,2B,1,3,2,2,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0.234,,0.315,0.615,18,0.43,1.55,0.07,2019,79150,내,28,8800만원
정주현,LG,2019-08-07,@KIA,L 5:10,9,2B,1,2,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.236,,0.32,0.621,7,0.53,0.31,0.012,2019,79150,내,28,8800만원
정주현,LG,2019-08-08,@NC,L 2:13,9,2B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.236,,0.319,0.619,4,1.21,-0.34,-0.034,2019,79150,내,28,8800만원
정주현,LG,2019-08-09,@NC,W 5:2,9,2B,1,4,0,2,1,0,0,3,0,0,1,0,0,0,1,0,0,0,0.239,,0.325,0.628,17,1,0.27,0.027,2019,79150,내,28,8800만원
정주현,LG,2019-08-10,SK,L 0:2,9,2B,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,,0.323,0.624,7,0.68,-0.3,-0.034,2019,79150,내,28,8800만원
정주현,LG,2019-08-11,SK,W 4:3,9,2B,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236,,0.32,0.619,6,0.64,-0.38,-0.033,2019,79150,내,28,8800만원
정주현,LG,2019-08-13,키움,W 8:7,9,2B,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.234,,0.318,0.615,8,0.89,-0.75,-0.058,2019,79150,내,28,8800만원
정주현,LG,2019-08-14,키움,L 0:14,9,2B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232,,0.315,0.609,7,0.1,-0.75,-0.008,2019,79150,내,28,8800만원
정주현,LG,2019-08-16,@두산,L 4:7,9,2B,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.234,,0.316,0.612,12,0.46,0.16,0.015,2019,79150,내,28,8800만원
정주현,LG,2019-08-17,@삼성,L 2:7,8,2B,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.235,,0.317,0.616,11,0.75,0.56,0.063,2019,79150,내,28,8800만원
정주현,LG,2019-08-18,@삼성,W 8:1,9,2B,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.234,,0.315,0.612,11,0.46,-0.46,-0.023,2019,79150,내,28,8800만원
정주현,LG,2019-08-20,KIA,W 15:3,9,2B,1,4,3,2,0,1,0,4,1,0,0,1,0,0,0,0,0,0,0.237,,0.324,0.626,25,0.17,2.05,0.03,2019,79150,내,28,8800만원
정주현,LG,2019-08-21,KIA,W 6:4,9,2B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.237,,0.323,0.624,3,1.28,-0.38,-0.036,2019,79150,내,28,8800만원
정주현,LG,2019-08-22,NC,L 2:5,9,2B,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.236,,0.322,0.622,5,1.43,0.36,0.028,2019,79150,내,28,8800만원
정주현,LG,2019-08-23,NC,W 8:2,9,2B,1,3,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.237,,0.322,0.625,15,0.78,0.34,0.022,2019,79150,내,28,8800만원
정주현,LG,2019-08-24,KT,W 12:8,9,2B,1,4,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.237,,0.321,0.623,16,0.34,-0.2,-0.025,2019,79150,내,28,8800만원
정주현,LG,2019-08-25,KT,L 3:7,9,2B,1,4,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.237,,0.324,0.625,14,0.89,-0.52,-0.057,2019,79150,내,28,8800만원
정주현,LG,2019-08-27,@롯데,W 2:1,9,2B,1,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.238,,0.324,0.625,13,1.13,-0.26,-0.013,2019,79150,내,28,8800만원
정주현,LG,2019-08-28,@롯데,L 3:4,2,2B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.238,,0.323,0.624,23,1.45,0.33,0.152,2019,79150,내,28,8800만원
정주현,LG,2019-08-30,한화,L 0:1,9,2B,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237,,0.321,0.62,12,0.57,-0.23,-0.029,2019,79150,내,28,8800만원
정주현,LG,2019-08-31,@SK,W 6:4,9,2B,1,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.238,,0.321,0.62,11,0.74,0.82,0.062,2019,79150,내,28,8800만원
정주현,LG,2019-09-01,@SK,L 6:9,9,2B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235,,0.318,0.615,9,0.72,-0.62,-0.054,2019,79150,내,28,8800만원
정주현,LG,2019-09-03,@KT,W 5:0,9,2B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.233,,0.314,0.608,13,0.24,-0.86,-0.025,2019,79150,내,28,8800만원
정주현,LG,2019-09-06,롯데,W 5:2,9,2B,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.231,,0.312,0.604,9,0.6,-0.38,-0.03,2019,79150,내,28,8800만원
정주현,LG,2019-09-08,두산,W 2:1,9,2B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.229,,0.31,0.599,9,1.21,-0.22,-0.018,2019,79150,내,28,8800만원
정주현,LG,2019-09-10,@한화,W 5:2,9,2B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.227,,0.307,0.594,9,0.82,-1.9,-0.11,2019,79150,내,28,8800만원
정주현,LG,2019-09-11,@한화,L 5:9,9,2B,1,3,1,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0.231,,0.316,0.606,8,0.25,0.48,0.027,2019,79150,내,28,8800만원
정주현,LG,2019-09-12,@키움,L 2:3,9,2B,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.23,,0.315,0.606,12,1.35,0.63,0.085,2019,79150,내,28,8800만원
정주현,LG,2019-09-13,@키움,W 4:1,9,2B,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.229,,0.313,0.603,8,1.29,-0.83,-0.094,2019,79150,내,28,8800만원
정주현,LG,2019-09-14,KIA,W 7:2,9,2B,1,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.23,,0.313,0.603,12,0.36,0.26,0.031,2019,79150,내,28,8800만원
정주현,LG,2019-09-15,두산,W 10:4,9,2B,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.232,,0.315,0.609,8,1.13,0.22,0.037,2019,79150,내,28,8800만원
정주현,LG,2019-09-16,@KT,W 4:2,8,2B,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.234,,0.316,0.611,6,0.47,0.02,0.004,2019,79150,내,28,8800만원
정주현,LG,2019-09-18,@삼성,W 4:3,8,2B,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.232,,0.314,0.608,7,0.78,-0.38,-0.04,2019,79150,내,28,8800만원
정주현,LG,2019-09-19,@NC,L 3:5,9,2B,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.234,,0.315,0.61,7,1.28,-0.14,-0.015,2019,79150,내,28,8800만원
정주현,LG,2019-09-22,@두산,W 6:3,9,2B,1,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.235,,0.316,0.611,16,0.52,-0.2,-0.012,2019,79150,내,28,8800만원
정주현,LG,2019-09-23,한화,L 1:9,8,2B,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.235,,0.316,0.611,16,0.53,-0.52,-0.041,2019,79150,내,28,8800만원
정주현,LG,2019-09-24,삼성,L 2:4,2,2B,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.237,,0.317,0.615,16,1.59,-0.14,-0.005,2019,79150,내,28,8800만원
정주현,LG,2019-09-26,@KT,W 4:3,1,2B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.237,,0.316,0.614,12,0.98,-0.62,-0.058,2019,79150,내,28,8800만원
정주현,LG,2019-09-27,NC,L 0:3,2,2B,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.236,,0.314,0.61,8,1.11,-0.89,-0.084,2019,79150,내,28,8800만원
정주현,LG,2019-09-28,@KIA,L 1:7,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235,,0.314,0.609,2,0.03,-0.18,-0.001,2019,79150,내,28,8800만원
정주현,LG,2019-09-29,두산,L 0:3,2,2B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.233,,0.311,0.604,7,0.69,-0.56,-0.053,2019,79150,내,28,8800만원
정주현,LG,2019-09-30,롯데,W 2:0,2,2B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,,0.309,0.599,11,0.68,-0.62,-0.051,2019,79150,내,28,8800만원
정주현,LG,2019-10-03,NC,W 3:1,2,2B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,4,1.45,-0.69,-0.055,2019,79150,내,28,8800만원
정주현,LG,2019-10-06,@키움,L 0:1,2,2B,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,7,0.85,-0.44,-0.043,2019,79150,내,28,8800만원
정주현,LG,2019-10-07,@키움,L 4:5,8,2B,1,3,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0.2,,0.4,0.733,13,0.47,-0.83,-0.04,2019,79150,내,28,8800만원
정주현,LG,2019-10-09,키움,W 4:2,8,2B,1,3,1,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.375,,0.625,1.069,11,1.44,1.68,0.25,2019,79150,내,28,8800만원
정주현,LG,2019-10-10,키움,L 5:10,9,2B,1,4,1,3,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0.5,,0.833,1.372,15,1.04,1.29,0.12,2019,79150,내,28,8800만원
김민성,LG,2019-04-05,@KT,W 13:0,6,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,18,0.51,0.18,-0.041,2019,77564,내,30,40000만원
김민성,LG,2019-04-06,@KT,L 1:2,6,3B,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,0.25,20,1.5,0.34,0.003,2019,77564,내,30,40000만원
김민성,LG,2019-04-07,@KT,L 3:4,6,3B,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0.25,17,1.24,-0.01,0.023,2019,77564,내,30,40000만원
김민성,LG,2019-04-10,삼성,L 5:6,7,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0.188,13,0.66,-0.73,-0.049,2019,77564,내,30,40000만원
김민성,LG,2019-04-11,삼성,W 5:2,7,3B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.059,,0.059,0.259,13,1.25,-0.55,-0.096,2019,77564,내,30,40000만원
김민성,LG,2019-04-12,두산,W 3:0,7,3B,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,,0.1,0.317,10,0.43,-0.04,-0.006,2019,77564,내,30,40000만원
김민성,LG,2019-04-13,두산,W 5:2,7,3B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.125,,0.125,0.347,14,1.07,-0.63,-0.007,2019,77564,내,30,40000만원
김민성,LG,2019-04-14,두산,L 0:8,7,3B,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.115,,0.115,0.322,9,0.77,-0.75,-0.063,2019,77564,내,30,40000만원
김민성,LG,2019-04-16,@NC,W 7:2,6,3B,1,4,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.133,,0.133,0.369,16,1.98,0.86,0.115,2019,77564,내,30,40000만원
김민성,LG,2019-04-17,@NC,W 4:2,6,3B,1,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.121,,0.121,0.358,20,1.18,-0.76,-0.092,2019,77564,내,30,40000만원
김민성,LG,2019-04-18,@NC,W 6:1,6,3B,1,4,1,3,1,0,1,7,2,0,0,0,0,0,0,0,0,0,0.189,,0.297,0.583,13,0.75,1.93,0.078,2019,77564,내,30,40000만원
김민성,LG,2019-04-19,키움,L 3:13,6,3B,1,4,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.195,,0.293,0.575,19,0.22,-0.22,0.006,2019,77564,내,30,40000만원
김민성,LG,2019-04-20,키움,L 3:7,7,3B,1,4,1,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0.222,,0.311,0.611,14,0.73,0.6,0.066,2019,77564,내,30,40000만원
김민성,LG,2019-04-21,키움,W 5:3,7,3B,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.213,,0.298,0.6,20,1.47,0.84,0.117,2019,77564,내,30,40000만원
김민성,LG,2019-04-23,KIA,W 9:2,7,3B,1,4,1,1,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0.216,,0.353,0.651,12,0.71,2.4,0.151,2019,77564,내,30,40000만원
김민성,LG,2019-04-24,KIA,W 10:3,7,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.2,,0.327,0.606,17,0.2,-1.5,-0.02,2019,77564,내,30,40000만원
김민성,LG,2019-04-27,@삼성,W 8:0,7,3B,1,5,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.217,,0.333,0.621,19,0.49,0.45,0.02,2019,77564,내,30,40000만원
김민성,LG,2019-04-28,@삼성,W 2:1,7,3B,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.206,,0.317,0.603,14,1.03,-0.51,-0.052,2019,77564,내,30,40000만원
김민성,LG,2019-04-30,KT,W 10:9,7,3B,1,6,1,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0.232,,0.333,0.636,23,1.29,0.53,0.024,2019,77564,내,30,40000만원
김민성,LG,2019-05-01,KT,W 3:2,7,3B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.222,,0.319,0.611,10,0.86,-0.64,-0.069,2019,77564,내,30,40000만원
김민성,LG,2019-05-02,KT,W 5:4,6,3B,1,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.237,,0.329,0.63,12,1.48,-0.13,-0.036,2019,77564,내,30,40000만원
김민성,LG,2019-05-03,@두산,L 2:7,7,3B,1,4,0,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0.25,,0.338,0.648,14,0.82,0.8,0.002,2019,77564,내,30,40000만원
김민성,LG,2019-05-04,@두산,L 2:3,7,3B,1,4,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.25,,0.345,0.653,14,1.32,-0.54,-0.095,2019,77564,내,30,40000만원
김민성,LG,2019-05-05,@두산,L 2:11,7,3B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.241,,0.333,0.631,15,0.34,-0.62,-0.026,2019,77564,내,30,40000만원
김민성,LG,2019-05-07,@키움,W 12:10,7,3B,1,4,1,2,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0.253,,0.352,0.658,17,2.1,0.51,0.022,2019,77564,내,30,40000만원
김민성,LG,2019-05-08,@키움,L 0:6,7,3B,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.247,,0.344,0.651,10,0.78,-0.23,-0.037,2019,77564,내,30,40000만원
김민성,LG,2019-05-09,@키움,L 1:2,7,3B,1,4,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.258,,0.351,0.665,11,1.38,-0.23,-0.066,2019,77564,내,30,40000만원
김민성,LG,2019-05-10,한화,L 2:5,7,3B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,,0.34,0.646,12,1.26,-0.9,-0.097,2019,77564,내,30,40000만원
김민성,LG,2019-05-11,한화,W 6:4,7,3B,1,4,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.25,,0.337,0.64,13,1.11,-0.5,-0.008,2019,77564,내,30,40000만원
김민성,LG,2019-05-12,한화,W 2:0,7,3B,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.245,,0.33,0.635,13,0.87,-0.51,-0.047,2019,77564,내,30,40000만원
김민성,LG,2019-05-14,@롯데,L 0:4,9,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243,,0.327,0.629,5,0.12,-0.12,-0.003,2019,77564,내,30,40000만원
김민성,LG,2019-05-15,@롯데,L 4:8,7,3B,1,3,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0.245,,0.327,0.641,23,1.24,-0.23,-0.003,2019,77564,내,30,40000만원
김민성,LG,2019-05-16,@롯데,W 3:2,7,3B,1,2,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.241,,0.321,0.641,15,1.57,-0.29,-0.046,2019,77564,내,30,40000만원
김민성,LG,2019-05-17,NC,L 2:13,7,3B,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.246,,0.325,0.647,9,0.62,0.59,0.056,2019,77564,내,30,40000만원
김민성,LG,2019-05-18,NC,L 3:9,7,3B,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.246,,0.322,0.643,9,0.87,-0.46,-0.017,2019,77564,내,30,40000만원
김민성,LG,2019-05-21,SK,L 2:4,7,3B,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.248,,0.322,0.643,12,0.61,0.04,-0.001,2019,77564,내,30,40000만원
김민성,LG,2019-05-22,SK,L 0:2,7,3B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242,,0.315,0.628,15,1.17,-0.7,-0.088,2019,77564,내,30,40000만원
김민성,LG,2019-05-23,SK,W 2:1,7,3B,1,3,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.244,,0.315,0.634,18,1.46,0.01,-0.037,2019,77564,내,30,40000만원
김민성,LG,2019-05-24,@롯데,L 5:8,7,3B,1,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.244,,0.313,0.63,14,0.66,-0.39,-0.046,2019,77564,내,30,40000만원
김민성,LG,2019-05-25,@롯데,W 6:5,7,3B,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.239,,0.306,0.621,17,1.36,-0.55,0.009,2019,77564,내,30,40000만원
김민성,LG,2019-05-26,@롯데,W 11:2,7,3B,1,4,1,2,1,0,0,3,3,0,0,1,0,0,0,0,0,0,0.246,,0.319,0.644,16,0.5,2.07,0.128,2019,77564,내,30,40000만원
김민성,LG,2019-05-28,@키움,L 0:5,7,3B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.241,,0.312,0.631,11,0.75,-0.63,-0.061,2019,77564,내,30,40000만원
김민성,LG,2019-05-29,@키움,W 4:2,7,3B,1,3,1,2,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0.25,,0.319,0.649,18,1.08,1.11,0.171,2019,77564,내,30,40000만원
김민성,LG,2019-05-30,@키움,W 6:3,7,3B,1,4,2,3,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0.264,,0.351,0.691,20,1.55,2.53,0.467,2019,77564,내,30,40000만원
김민성,LG,2019-05-31,NC,W 3:2,7,3B,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.26,,0.347,0.686,11,0.78,0.1,0.03,2019,77564,내,30,40000만원
김민성,LG,2019-06-01,NC,W 5:1,7,3B,1,3,1,1,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0.261,,0.366,0.709,16,0.37,0.33,0.103,2019,77564,내,30,40000만원
김민성,LG,2019-06-02,NC,L 1:4,6,3B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.256,,0.359,0.696,9,0.79,-0.63,-0.063,2019,77564,내,30,40000만원
김민성,LG,2019-06-04,KT,W 8:4,7,3B,1,4,1,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0.256,,0.356,0.691,18,1.54,-1.45,0.043,2019,77564,내,30,40000만원
김민성,LG,2019-06-05,KT,W 9:2,7,3B,1,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.262,,0.36,0.699,20,1.08,1.48,-0.006,2019,77564,내,30,40000만원
김민성,LG,2019-06-06,KT,W 8:7,7,3B,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.262,,0.357,0.694,17,1.83,0.41,0.384,2019,77564,내,30,40000만원
김민성,LG,2019-06-07,@한화,L 2:3,7,3B,1,3,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.263,,0.357,0.694,16,1.03,-0.23,-0.022,2019,77564,내,30,40000만원
김민성,LG,2019-07-07,@KIA,W 10:9,6,DH,1,5,1,2,0,0,0,2,2,1,0,0,0,0,1,0,0,0,0.267,,0.358,0.696,22,0.98,1.78,0.109,2019,77564,내,30,40000만원
김민성,LG,2019-07-09,두산,L 4:11,7,3B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.263,,0.352,0.685,12,0.5,-0.9,-0.04,2019,77564,내,30,40000만원
김민성,LG,2019-07-11,두산,L 4:8,6,3B,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.262,,0.35,0.681,17,1.28,-0.51,-0.054,2019,77564,내,30,40000만원
김민성,LG,2019-07-12,삼성,L 3:6,6,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257,,0.342,0.667,21,1.34,-1.53,-0.143,2019,77564,내,30,40000만원
김민성,LG,2019-07-13,삼성,W 5:3,6,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251,,0.335,0.654,12,0.94,-1.15,-0.092,2019,77564,내,30,40000만원
김민성,LG,2019-07-14,삼성,W 2:0,7,3B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.247,,0.33,0.644,11,0.62,-0.7,-0.047,2019,77564,내,30,40000만원
김민성,LG,2019-07-16,@SK,L 4:10,7,3B,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.245,,0.327,0.645,21,1.22,-0.38,-0.004,2019,77564,내,30,40000만원
김민성,LG,2019-07-17,@SK,L 2:8,9,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.24,,0.32,0.632,18,0.74,-1.27,-0.094,2019,77564,내,30,40000만원
김민성,LG,2019-07-18,@SK,W 12:5,7,3B,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.238,,0.317,0.629,14,0.6,-0.5,-0.037,2019,77564,내,30,40000만원
김민성,LG,2019-07-27,@KT,W 5:2,7,3B,1,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0.235,,0.314,0.627,15,0.55,-0.68,0.001,2019,77564,내,30,40000만원
김민성,LG,2019-07-28,@KT,W 10:1,7,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.231,,0.308,0.615,14,0.63,-1.1,-0.064,2019,77564,내,30,40000만원
김민성,LG,2019-07-30,키움,L 2:4,8,3B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.231,,0.307,0.613,8,2.2,-2.21,-0.325,2019,77564,내,30,40000만원
김민성,LG,2019-07-31,키움,L 0:8,7,3B,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.229,,0.304,0.608,5,1.33,-0.9,-0.092,2019,77564,내,30,40000만원
김민성,LG,2019-08-01,키움,W 11:5,7,3B,1,4,0,3,2,0,0,5,3,0,0,0,0,0,1,0,0,0,0.239,,0.321,0.632,17,1.5,2.81,0.394,2019,77564,내,30,40000만원
김민성,LG,2019-08-03,삼성,W 13:10,7,3B,1,5,3,3,0,0,1,6,3,0,0,0,0,0,1,0,0,0,0.247,,0.341,0.658,19,1.11,2.2,0.211,2019,77564,내,30,40000만원
