name,Team,day,vs,result,bat_order,position,start_member,ab,score,hit,2_hit,3_hit,homerun,tb,rbi,sb,cs,bb,hpp,ibb,so,gdp,sh,sf,avg,obp,slg,ops,pitch,avLI,RE24,WPA,GYEAR,PCODE,POSITION,AGE_VA,MONEY
김태진,NC,2018-09-30,@넥센,L 2:8,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364,,0.5,0.917,8,0.14,-0.26,-0.004,2018,64984,내,22,3000만원
김태진,NC,2018-10-02,@KIA,W 6:5,9,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348,,0.478,0.878,5,1.8,-0.18,-0.045,2018,64984,내,22,3000만원
김태진,NC,2018-10-06,넥센,W 6:5,8,PH,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.348,,0.478,0.901,6,1.71,0.4,0.078,2018,64984,내,22,3000만원
김태진,NC,2018-10-07,롯데,L 2:8,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.333,,0.458,0.866,3,0.09,-0.18,-0.002,2018,64984,내,22,3000만원
김태진,NC,2018-10-12,@두산,L 2:13,7,3B,1,3,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0.37,,0.481,0.915,7,0.69,0.17,0.024,2018,64984,내,22,3000만원
김태진,NC,2018-10-13,@한화,L 8:10,9,3B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.355,,0.452,0.863,15,0.36,-0.22,-0.005,2018,64984,내,22,3000만원
박대온,NC,2018-04-19,@넥센,L 3:6,9,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,4,0.06,-0.12,-0.002,2018,64944,포,22,3600만원
박대온,NC,2018-04-21,LG,L 3:6,2,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2018,64944,포,22,3600만원
박대온,NC,2018-04-24,@삼성,L 2:7,9,C,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,9,0.21,-0.38,-0.011,2018,64944,포,22,3600만원
박대온,NC,2018-04-27,두산,L 2:6,9,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2018,64944,포,22,3600만원
박대온,NC,2018-04-29,두산,L 1:7,9,C,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0.25,6,0.35,0.35,0.012,2018,64944,포,22,3600만원
박대온,NC,2018-05-25,KIA,L 2:14,8,C,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.4,,0.4,0.9,7,0.01,1.02,0.001,2018,64944,포,22,3600만원
박대온,NC,2018-05-26,KIA,W 5:0,9,C,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.286,,0.286,0.73,18,1.15,-0.87,-0.043,2018,64944,포,22,3600만원
박대온,NC,2018-05-27,KIA,L 1:12,9,C,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,,0.25,0.65,1,0.99,-0.32,-0.024,2018,64944,포,22,3600만원
박대온,NC,2018-05-29,@한화,L 2:7,9,C,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,,0.2,0.533,2,1.15,-0.52,-0.059,2018,64944,포,22,3600만원
박대온,NC,2018-05-30,@한화,L 4:10,9,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.182,,0.182,0.49,5,0.01,-0.39,0,2018,64944,포,22,3600만원
박대온,NC,2018-05-31,@한화,W 5:4,9,C,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,,0.25,0.607,6,0.5,0.28,0.017,2018,64944,포,22,3600만원
박대온,NC,2018-06-01,삼성,L 3:5,9,C,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.214,,0.214,0.527,9,0.6,-0.38,-0.03,2018,64944,포,22,3600만원
박대온,NC,2018-06-02,삼성,L 4:6,9,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214,,0.214,0.527,0,0,0,0,2018,64944,포,22,3600만원
박대온,NC,2018-06-03,삼성,L 7:8,9,PR,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.267,,0.267,0.62,6,1.64,1,0.048,2018,64944,포,22,3600만원
박대온,NC,2018-06-05,롯데,L 6:12,9,C,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222,,0.222,0.522,9,0.27,-0.16,-0.019,2018,64944,포,22,3600만원
박대온,NC,2018-06-06,롯데,L 5:10,9,C,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.211,,0.211,0.558,14,0.25,0.01,0.017,2018,64944,포,22,3600만원
박대온,NC,2018-06-07,롯데,W 5:4,8,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211,,0.211,0.558,0,0,0,0,2018,64944,포,22,3600만원
박대온,NC,2018-06-08,@두산,L 1:6,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,,0.2,0.533,3,0.35,-0.38,-0.007,2018,64944,포,22,3600만원
박대온,NC,2018-06-09,@두산,L 0:3,9,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.19,,0.19,0.51,6,1.53,-0.38,-0.035,2018,64944,포,22,3600만원
박대온,NC,2018-09-04,삼성,L 3:5,9,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,,0.19,0.51,0,0,0,0,2018,64944,포,22,3600만원
박대온,NC,2018-09-05,삼성,L 3:5,9,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,,0.19,0.51,0,0,0,0,2018,64944,포,22,3600만원
박대온,NC,2018-09-07,@LG,W 11:1,6,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,,0.19,0.51,0,0,0,0,2018,64944,포,22,3600만원
박대온,NC,2018-09-11,KIA,W 10:7,9,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,,0.19,0.51,0,0,0,0,2018,64944,포,22,3600만원
박대온,NC,2018-09-19,한화,L 4:7,9,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,,0.19,0.51,0,0,0,0,2018,64944,포,22,3600만원
박대온,NC,2018-09-20,@KIA,L 6:7,7,C,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174,,0.174,0.47,4,3.7,-0.93,-0.189,2018,64944,포,22,3600만원
박대온,NC,2018-09-21,@KIA,L 4:6,9,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167,,0.167,0.452,1,0.44,-0.12,-0.012,2018,64944,포,22,3600만원
박대온,NC,2018-09-22,두산,L 10:13,9,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.16,,0.16,0.436,3,0.5,-0.18,-0.013,2018,64944,포,22,3600만원
신진호,NC,2018-03-24,LG,W 4:2,9,C,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,6,1.06,-0.6,-0.057,2018,67944,포,26,2800만원
신진호,NC,2018-03-25,LG,W 7:1,9,C,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,0,0,10,1.7,-0.93,-0.086,2018,67944,포,26,2800만원
신진호,NC,2018-03-28,한화,L 2:6,2,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2018,67944,포,26,2800만원
신진호,NC,2018-03-29,한화,W 4:1,9,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2018,67944,포,26,2800만원
신진호,NC,2018-03-30,@롯데,W 7:5,9,C,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0.167,11,1.17,0.19,0.017,2018,67944,포,26,2800만원
신진호,NC,2018-03-31,@롯데,W 10:5,9,C,1,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.286,,0.286,0.73,13,0.76,0.82,0.08,2018,67944,포,26,2800만원
신진호,NC,2018-04-03,삼성,W 4:3,9,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,,0.286,0.73,0,0,0,0,2018,67944,포,26,2800만원
신진호,NC,2018-04-05,삼성,L 1:4,9,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.2,,0.2,0.533,14,1.05,-0.84,-0.079,2018,67944,포,26,2800만원
신진호,NC,2018-04-07,@두산,L 3:6,9,C,1,2,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.25,,0.25,0.607,9,1.53,0.47,0.059,2018,67944,포,26,2800만원
신진호,NC,2018-04-08,@두산,L 10:11,9,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,,0.25,0.607,0,0,0,0,2018,67944,포,26,2800만원
신진호,NC,2018-04-11,KT,L 4:12,9,C,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.231,,0.231,0.606,14,1.1,-0.23,-0.025,2018,67944,포,26,2800만원
신진호,NC,2018-04-12,KT,L 2:7,9,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,,0.231,0.606,0,0,0,0,2018,67944,포,26,2800만원
신진호,NC,2018-04-13,@SK,L 2:4,2,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,,0.231,0.606,0,0,0,0,2018,67944,포,26,2800만원
신진호,NC,2018-04-14,@SK,L 0:7,9,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214,,0.214,0.567,5,0.15,-0.32,-0.004,2018,67944,포,26,2800만원
신진호,NC,2018-05-01,넥센,L 4:13,7,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,,0.2,0.533,4,0.01,-0.82,0,2018,67944,포,26,2800만원
신진호,NC,2018-05-02,넥센,W 13:8,5,C,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.211,,0.211,0.529,10,0.61,-1.03,-0.082,2018,67944,포,26,2800만원
신진호,NC,2018-05-03,넥센,L 9:13,9,C,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,,0.19,0.482,5,0.97,-0.57,-0.052,2018,67944,포,26,2800만원
신진호,NC,2018-05-04,@KIA,W 6:5,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,,0.19,0.482,0,0,0,0,2018,67944,포,26,2800만원
신진호,NC,2018-05-05,@KIA,L 4:12,9,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,,0.19,0.482,0,0,0,0,2018,67944,포,26,2800만원
신진호,NC,2018-05-09,SK,L 5:6,8,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.182,,0.182,0.462,3,0.09,-0.18,-0.002,2018,67944,포,26,2800만원
박헌욱,NC,2018-05-25,KIA,L 2:14,7,CF,1,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.333,,0.333,0.833,15,0.39,-0.04,-0.015,2018,62921,외,25,2700만원
박헌욱,NC,2018-05-26,KIA,W 5:0,6,CF,1,4,1,3,1,0,1,7,2,0,0,0,0,0,1,0,0,0,0.571,,1.143,1.768,10,0.64,1.94,0.062,2018,62921,외,25,2700만원
박헌욱,NC,2018-05-27,KIA,L 1:12,7,CF,1,4,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.455,,0.818,1.318,11,0.48,-0.21,-0.056,2018,62921,외,25,2700만원
박헌욱,NC,2018-05-29,@한화,L 2:7,7,CF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.357,,0.643,1.043,6,0.66,-0.54,-0.05,2018,62921,외,25,2700만원
박헌욱,NC,2018-05-30,@한화,L 4:10,6,LF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,,0.6,0.975,9,0.07,-0.26,-0.002,2018,62921,외,25,2700만원
박헌욱,NC,2018-05-31,@한화,W 5:4,7,CF,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.294,,0.529,0.863,7,0.49,-0.5,-0.024,2018,62921,외,25,2700만원
박헌욱,NC,2018-06-01,삼성,L 3:5,7,CF,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,,0.474,0.774,9,0.98,-0.64,-0.053,2018,62921,외,25,2700만원
박헌욱,NC,2018-06-27,두산,L 3:6,6,CF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,,0.45,0.736,1,0.91,-0.26,-0.023,2018,62921,외,25,2700만원
박헌욱,NC,2018-07-27,SK,W 1:0,4,PR,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.25,,0.45,0.736,0,2.73,0.1,0.011,2018,62921,외,25,2700만원
박헌욱,NC,2018-07-28,SK,L 3:7,7,CF,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.273,,0.5,0.804,7,1.1,0.17,0.046,2018,62921,외,25,2700만원
오영수,NC,2018-04-29,두산,L 1:7,3,DH,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,14,0.78,-1.18,-0.077,2018,68904,내,18,2700만원
오영수,NC,2018-06-24,한화,L 3:5,1,PH,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.2,,0.2,0.4,3,1.38,0.03,0.016,2018,68904,내,18,2700만원
오영수,NC,2018-06-26,두산,W 5:4,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167,,0.167,0.333,4,3.78,-0.82,-0.096,2018,68904,내,18,2700만원
오영수,NC,2018-06-27,두산,L 3:6,6,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,,0.143,0.286,3,1.63,-0.34,-0.046,2018,68904,내,18,2700만원
오영수,NC,2018-06-28,두산,L 0:9,5,PH,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2,,0.2,0.4,13,0.07,-0.45,-0.005,2018,68904,내,18,2700만원
오영수,NC,2018-06-29,@KT,L 3:7,6,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.182,,0.182,0.364,5,5.16,-0.82,-0.131,2018,68904,내,18,2700만원
오영수,NC,2018-07-03,@LG,W 13:6,6,PH,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.182,,0.182,0.432,5,0.01,0.18,0,2018,68904,내,18,2700만원
오영수,NC,2018-07-04,@LG,L 3:13,6,PH,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.154,,0.154,0.368,11,0.04,-0.23,-0.002,2018,68904,내,18,2700만원
오영수,NC,2018-07-05,@LG,W 5:3,6,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154,,0.154,0.368,0,0,0,0,2018,68904,내,18,2700만원
오영수,NC,2018-07-06,@넥센,L 2:6,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.143,,0.143,0.343,4,0.59,-0.18,-0.015,2018,68904,내,18,2700만원
오영수,NC,2018-07-07,@넥센,L 4:6,9,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.133,,0.133,0.321,4,2.87,-0.38,-0.064,2018,68904,내,18,2700만원
강구성,NC,2018-06-02,삼성,L 4:6,9,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,5,4.66,-0.82,-0.118,2018,62917,외,25,2700만원
강구성,NC,2018-06-03,삼성,L 7:8,6,PH,0,2,0,1,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0.333,,0.667,1,7,1.17,0.71,0.008,2018,62917,외,25,2700만원
강구성,NC,2018-06-05,롯데,L 6:12,9,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,,0.5,0.75,3,0.18,-0.46,-0.005,2018,62917,외,25,2700만원
강구성,NC,2018-07-04,@LG,L 3:13,5,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,,0.4,0.6,3,0,-0.18,0,2018,62917,외,25,2700만원
로하스,kt,2018-03-24,@KIA,W 5:4,3,CF,1,4,2,2,0,0,2,8,2,0,0,0,0,0,1,0,0,0,0.5,,2,2.5,17,0.88,1.54,0.339,2018,67025,외,28,800000달러
로하스,kt,2018-03-25,@KIA,L 1:14,3,CF,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.375,,1.125,1.5,12,0.33,-0.36,-0.03,2018,67025,외,28,800000달러
로하스,kt,2018-03-27,@SK,L 5:8,3,CF,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.333,,0.833,1.167,12,0.5,-0.5,-0.046,2018,67025,외,28,800000달러
로하스,kt,2018-03-28,@SK,W 8:5,3,CF,1,5,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0.353,,0.706,1.059,19,0.92,-0.09,-0.011,2018,67025,외,28,800000달러
로하스,kt,2018-03-29,@SK,W 7:1,3,CF,1,5,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0.364,,0.636,1,22,0.45,-0.48,-0.053,2018,67025,외,28,800000달러
로하스,kt,2018-03-30,두산,L 2:6,3,CF,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.346,,0.577,0.923,19,0.54,-0.14,-0.01,2018,67025,외,28,800000달러
로하스,kt,2018-03-31,두산,W 20:8,3,CF,1,5,2,2,1,0,1,6,5,0,0,1,0,0,0,0,0,0,0.355,,0.677,1.052,25,0.74,3,0.081,2018,67025,외,28,800000달러
로하스,kt,2018-04-01,두산,W 9:4,3,CF,1,4,1,1,0,0,1,4,2,0,0,1,0,0,0,1,0,0,0.343,,0.714,1.093,22,1.42,0.6,0.148,2018,67025,외,28,800000달러
로하스,kt,2018-04-03,@넥센,W 7:1,3,CF,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.308,,0.641,0.998,21,0.34,-0.64,-0.043,2018,67025,외,28,800000달러
로하스,kt,2018-04-04,@넥센,L 2:10,3,CF,1,3,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0.333,,0.69,1.068,6,0.63,0.48,-0.006,2018,67025,외,28,800000달러
로하스,kt,2018-04-05,@넥센,L 3:4,3,CF,1,4,1,2,1,0,1,6,2,0,0,0,0,0,2,0,0,0,0.348,,0.761,1.149,17,1.18,1.33,0.125,2018,67025,외,28,800000달러
로하스,kt,2018-04-07,한화,W 10:2,3,CF,1,4,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0.32,,0.7,1.07,24,0.78,-1,-0.08,2018,67025,외,28,800000달러
로하스,kt,2018-04-08,한화,L 8:12,3,CF,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.296,,0.648,1.004,19,0.94,-0.59,-0.006,2018,67025,외,28,800000달러
로하스,kt,2018-04-10,@NC,W 5:4,3,CF,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.293,,0.621,0.97,16,0.91,-0.3,0.022,2018,67025,외,28,800000달러
로하스,kt,2018-04-11,@NC,W 12:4,3,CF,1,6,1,1,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0.281,,0.578,0.911,35,0.96,-0.41,-0.076,2018,67025,외,28,800000달러
로하스,kt,2018-04-12,@NC,W 7:2,3,DH,1,4,1,2,0,0,0,2,1,1,0,1,0,0,2,0,0,0,0.294,,0.574,0.925,23,0.44,0.73,0.052,2018,67025,외,28,800000달러
로하스,kt,2018-04-13,@LG,L 1:3,3,CF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.278,,0.542,0.875,13,1.17,-0.94,-0.113,2018,67025,외,28,800000달러
로하스,kt,2018-04-14,@LG,L 0:8,5,CF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.267,,0.52,0.849,24,0.75,-0.78,-0.072,2018,67025,외,28,800000달러
로하스,kt,2018-04-15,@LG,L 8:11,3,CF,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.253,,0.494,0.816,11,1.27,-1.79,-0.114,2018,67025,외,28,800000달러
로하스,kt,2018-04-17,SK,L 5:9,3,CF,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.238,,0.464,0.769,19,1.07,-1.35,-0.12,2018,67025,외,28,800000달러
로하스,kt,2018-04-18,SK,L 3:8,3,CF,1,2,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.244,,0.465,0.788,23,0.21,1.08,0.018,2018,67025,외,28,800000달러
로하스,kt,2018-04-19,SK,L 5:6,3,CF,1,4,1,2,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0.256,,0.478,0.814,20,1.37,0.65,0.012,2018,67025,외,28,800000달러
로하스,kt,2018-04-20,@삼성,W 5:4,3,CF,1,5,1,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0.263,,0.505,0.845,17,1.26,0.59,0.091,2018,67025,외,28,800000달러
로하스,kt,2018-04-21,@삼성,L 1:4,3,CF,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.253,,0.485,0.812,21,0.96,-1.42,-0.121,2018,67025,외,28,800000달러
로하스,kt,2018-04-22,@삼성,W 6:4,3,CF,1,5,1,1,0,0,1,4,1,0,0,0,0,0,3,0,0,0,0.25,,0.5,0.822,24,0.89,-0.21,0.159,2018,67025,외,28,800000달러
로하스,kt,2018-04-24,롯데,L 8:14,3,CF,1,4,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.241,,0.481,0.798,21,0.27,-1.11,-0.015,2018,67025,외,28,800000달러
로하스,kt,2018-04-25,롯데,L 4:5,2,CF,1,5,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0.239,,0.469,0.781,28,2.14,-0.9,-0.159,2018,67025,외,28,800000달러
로하스,kt,2018-04-26,롯데,W 5:2,6,CF,1,3,1,1,1,0,0,2,1,0,0,1,0,0,1,0,0,0,0.241,,0.474,0.792,14,0.9,0.88,0.05,2018,67025,외,28,800000달러
로하스,kt,2018-04-27,KIA,L 3:8,6,CF,1,4,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0.242,,0.467,0.782,12,0.94,-0.15,-0.045,2018,67025,외,28,800000달러
로하스,kt,2018-04-28,KIA,W 9:2,7,CF,1,4,1,1,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0.242,,0.484,0.798,15,0.52,2.52,0.007,2018,67025,외,28,800000달러
로하스,kt,2018-04-29,KIA,W 5:3,5,CF,1,4,1,2,1,0,1,6,2,0,0,0,0,0,1,0,0,0,0.25,,0.516,0.835,12,0.68,1.28,0.053,2018,67025,외,28,800000달러
로하스,kt,2018-05-01,@두산,L 2:4,5,CF,1,4,1,2,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0.258,,0.53,0.854,18,1.05,1.28,0.123,2018,67025,외,28,800000달러
로하스,kt,2018-05-03,@두산,W 3:2,5,CF,1,3,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0.252,,0.519,0.845,21,1.9,-0.99,-0.131,2018,67025,외,28,800000달러
로하스,kt,2018-05-04,넥센,L 1:11,2,CF,1,4,1,2,0,0,1,5,1,0,0,0,0,0,2,0,0,0,0.259,,0.54,0.871,15,0.43,0.9,-0.04,2018,67025,외,28,800000달러
로하스,kt,2018-05-05,넥센,L 1:10,6,CF,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0.255,,0.532,0.867,23,0.3,-0.17,0.019,2018,67025,외,28,800000달러
로하스,kt,2018-05-08,삼성,L 4:9,2,CF,1,3,0,2,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0.264,,0.542,0.887,13,0.79,1.5,0.168,2018,67025,외,28,800000달러
로하스,kt,2018-05-09,삼성,L 4:5,2,DH,1,4,0,2,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0.27,,0.547,0.901,26,1.95,-0.1,-0.04,2018,67025,외,28,800000달러
로하스,kt,2018-05-10,삼성,W 5:4,3,CF,1,5,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.268,,0.536,0.885,18,2.5,0.07,0.073,2018,67025,외,28,800000달러
로하스,kt,2018-05-11,@롯데,L 2:6,3,CF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261,,0.522,0.863,18,0.32,-0.81,-0.033,2018,67025,외,28,800000달러
로하스,kt,2018-05-13,@롯데,L 1:3,3,CF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.255,,0.509,0.843,18,1.18,-1.39,-0.163,2018,67025,외,28,800000달러
로하스,kt,2018-05-15,@한화,W 3:0,8,CF,1,4,1,3,0,0,0,3,1,1,0,0,0,0,1,0,0,0,0.267,,0.515,0.858,15,0.75,1.51,0.1,2018,67025,외,28,800000달러
로하스,kt,2018-05-16,@한화,L 4:5,2,CF,1,5,0,1,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0.265,,0.512,0.85,22,1.1,-0.18,0.009,2018,67025,외,28,800000달러
로하스,kt,2018-05-17,@한화,L 3:5,2,CF,1,5,2,3,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0.274,,0.531,0.877,13,1.42,2.27,0.241,2018,67025,외,28,800000달러
로하스,kt,2018-05-18,NC,L 1:6,2,CF,1,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.272,,0.522,0.864,19,0.55,-0.3,-0.038,2018,67025,외,28,800000달러
로하스,kt,2018-05-19,NC,W 3:2,2,CF,1,4,1,2,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0.277,,0.527,0.872,18,0.72,0.28,0.026,2018,67025,외,28,800000달러
로하스,kt,2018-05-20,NC,W 18:3,2,CF,1,5,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.28,,0.524,0.873,17,0.35,-0.12,0.007,2018,67025,외,28,800000달러
로하스,kt,2018-05-22,@KIA,L 5:8,2,CF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.275,,0.513,0.856,11,0.97,0.09,0.024,2018,67025,외,28,800000달러
로하스,kt,2018-05-23,@KIA,W 9:8,2,CF,1,5,1,2,1,0,1,6,3,0,0,0,0,0,2,0,0,0,0.278,,0.53,0.874,18,1.21,2.93,0.319,2018,67025,외,28,800000달러
로하스,kt,2018-05-24,@KIA,W 13:1,2,CF,1,5,4,4,1,0,1,8,3,0,0,0,1,0,1,0,0,0,0.291,,0.557,0.914,23,0.48,3.05,0.157,2018,67025,외,28,800000달러
로하스,kt,2018-05-25,LG,W 13:7,2,CF,1,5,3,3,0,0,1,6,2,0,0,0,0,0,1,0,0,0,0.298,,0.572,0.935,16,1.01,2.61,0.223,2018,67025,외,28,800000달러
로하스,kt,2018-05-26,LG,L 0:5,2,CF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,,0.561,0.918,10,0.49,-0.72,-0.049,2018,67025,외,28,800000달러
로하스,kt,2018-05-27,LG,W 8:7,2,CF,1,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.292,,0.556,0.91,12,1.3,0.01,0.018,2018,67025,외,28,800000달러
